"audit_id"	"source_path"	"file_kind"	"manifest_state"	"mirror_identity"	"current_sha256"	"canonical_source_path"	"canonical_sha256"	"inherited_or_current_disposition"	"S1_note"
"T335-WOW-147"	"wow32/wcurcash.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"159B3E0683659F36F567E5C7878BBADB82F6DFBBCC180EAECA1487BAEF229231"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wcurcash.h"	"159B3E0683659F36F567E5C7878BBADB82F6DFBBCC180EAECA1487BAEF229231"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-148"	"wow32/wcuricon.c"	".c"	"selected-original-source"	"byte-exact"	"5F654AB2A98B2925474DFFD49C5A3ABAAEFACF6193375AF3794E70731C4E8673"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wcuricon.c"	"5F654AB2A98B2925474DFFD49C5A3ABAAEFACF6193375AF3794E70731C4E8673"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-149"	"wow32/wcuricon.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"34064BBF8E47655EA4A92A3C9D26A6BEFBCA2A8497AF3F82FA557BBAEC29CE81"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wcuricon.h"	"34064BBF8E47655EA4A92A3C9D26A6BEFBCA2A8497AF3F82FA557BBAEC29CE81"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-150"	"wow32/wdde.c"	".c"	"selected-original-source"	"byte-exact"	"859EFD3356F46B646AF8373112297212DE2016DE9A2587AF580D6D99B64DF6AA"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdde.c"	"859EFD3356F46B646AF8373112297212DE2016DE9A2587AF580D6D99B64DF6AA"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-151"	"wow32/wdde.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"05839FFE54047BACC09DBC2D9AD76E8E6DFC4ADFA9D0DE324C7D9F25001609D4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdde.h"	"05839FFE54047BACC09DBC2D9AD76E8E6DFC4ADFA9D0DE324C7D9F25001609D4"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-152"	"wow32/wddeml32.c"	".c"	"unselected-source-or-product-carrier"	"byte-exact"	"13DB1E133CBB9BE8037FE9A57B1CF637F744EF23C9277697C096486BDE3A8C2C"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wddeml32.c"	"13DB1E133CBB9BE8037FE9A57B1CF637F744EF23C9277697C096486BDE3A8C2C"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-153"	"wow32/wddeml32.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"B74CDA34EC90308AA0212142E7282A878DD7C2267A0305C07147543C0B0A0A52"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wddeml32.h"	"B74CDA34EC90308AA0212142E7282A878DD7C2267A0305C07147543C0B0A0A52"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-154"	"wow32/wddetbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"AE89A2A82C10AD6FF2B8A41F7E876AF2286B9AD48C8441B7726D901483E30148"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wddetbl2.h"	"AE89A2A82C10AD6FF2B8A41F7E876AF2286B9AD48C8441B7726D901483E30148"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-155"	"wow32/wdib.c"	".c"	"selected-original-source"	"byte-exact"	"D0BD4F9CB7BBA0DC5E977A8C096337DF0830E3804EF6AEB8759CF979176DD910"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdib.c"	"D0BD4F9CB7BBA0DC5E977A8C096337DF0830E3804EF6AEB8759CF979176DD910"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-156"	"wow32/wdib.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"AC3C662CAD367DC6C63C0812A376FBCC7BAE5DF7407BAE6EADBCFAEEE3D78CF4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdib.h"	"AC3C662CAD367DC6C63C0812A376FBCC7BAE5DF7407BAE6EADBCFAEEE3D78CF4"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-157"	"wow32/wdos.c"	".c"	"selected-original-source"	"byte-exact"	"E87B5CB3825ED937266C3BADD287EFD03CEC3AF0C26ACB32CCC86D71FA47F314"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdos.c"	"E87B5CB3825ED937266C3BADD287EFD03CEC3AF0C26ACB32CCC86D71FA47F314"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-158"	"wow32/wdos.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"1423FD130D03880C90591F8F31885800F93CBCEE405B59894BB984424293966D"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wdos.h"	"1423FD130D03880C90591F8F31885800F93CBCEE405B59894BB984424293966D"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-159"	"wow32/wgdi.c"	".c"	"selected-original-source"	"byte-exact"	"4C28E5166B294AC2A17982B3FF6E6559F369B8A8A2DD766AA18E16C8F74379D6"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgdi.c"	"4C28E5166B294AC2A17982B3FF6E6559F369B8A8A2DD766AA18E16C8F74379D6"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-160"	"wow32/wgdi.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"14BED9C13085E4165A1912C69F0942DA5637489FC536CC415F3883366AD034D6"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgdi.h"	"14BED9C13085E4165A1912C69F0942DA5637489FC536CC415F3883366AD034D6"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-161"	"wow32/wgdi31.c"	".c"	"selected-original-source"	"byte-exact"	"38D1D570FD1625AFFDF99EB1CE072E78B26A532ABFD5FC9DD32C10B2C46D06E6"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgdi31.c"	"38D1D570FD1625AFFDF99EB1CE072E78B26A532ABFD5FC9DD32C10B2C46D06E6"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-162"	"wow32/wgdi31.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"E7BE60E1D9B0C2FAA7BC42FB02AE3CF0FC188F6F00729C88E7E8F9CA33280B37"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgdi31.h"	"E7BE60E1D9B0C2FAA7BC42FB02AE3CF0FC188F6F00729C88E7E8F9CA33280B37"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-163"	"wow32/wgfont.c"	".c"	"selected-original-source"	"byte-exact"	"383A2AECB42C3B96AEE822559F9C9D331C1ED7BCDC7E089D018DEFC33C3FC969"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgfont.c"	"383A2AECB42C3B96AEE822559F9C9D331C1ED7BCDC7E089D018DEFC33C3FC969"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-164"	"wow32/wgfont.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"CFE03BFC28C71E6AAC2715112A591F7CAB7B1D0EB9D06D4CF97FDCBA21D0E15D"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgfont.h"	"CFE03BFC28C71E6AAC2715112A591F7CAB7B1D0EB9D06D4CF97FDCBA21D0E15D"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-165"	"wow32/wgman.c"	".c"	"selected-original-source"	"byte-exact"	"C3BD58FC081256AF5F14653F1A15F56693BCF06EA5B20C2E15E4E0DDCC29B101"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgman.c"	"C3BD58FC081256AF5F14653F1A15F56693BCF06EA5B20C2E15E4E0DDCC29B101"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-166"	"wow32/wgman.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"191937F2EAE51746A02815DE843A897418DE73B19C99AABED93085A99E1D477C"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgman.h"	"191937F2EAE51746A02815DE843A897418DE73B19C99AABED93085A99E1D477C"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-167"	"wow32/wgmeta.c"	".c"	"selected-original-source"	"byte-exact"	"213B4AA2F1F7A11AC310D7152027DA2DA0EA804B9EFEB6FEFC0CF609CE3D5260"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgmeta.c"	"213B4AA2F1F7A11AC310D7152027DA2DA0EA804B9EFEB6FEFC0CF609CE3D5260"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-168"	"wow32/wgmeta.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"2A20DC9AB3210F9015615520DE2E759F896D64AB9AA2631C754C954944696CAE"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgmeta.h"	"2A20DC9AB3210F9015615520DE2E759F896D64AB9AA2631C754C954944696CAE"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-169"	"wow32/wgpal.c"	".c"	"selected-original-source"	"byte-exact"	"942BD3C12615416A532638DF4B53A08E963BD1E60DD0D081FD34765ACE0872C8"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgpal.c"	"942BD3C12615416A532638DF4B53A08E963BD1E60DD0D081FD34765ACE0872C8"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-170"	"wow32/wgpal.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"183C2384851DFAE9BDA593970ECA2ECC9E1E940F0418B84FF477AF7E86EAF582"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgpal.h"	"183C2384851DFAE9BDA593970ECA2ECC9E1E940F0418B84FF477AF7E86EAF582"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-171"	"wow32/wgprnset.c"	".c"	"selected-original-source"	"byte-exact"	"7E53074328ACE93AE8CE39FB218FA780FF868999B40F7904FDBBFF45FBD7B990"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgprnset.c"	"7E53074328ACE93AE8CE39FB218FA780FF868999B40F7904FDBBFF45FBD7B990"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-172"	"wow32/wgprnset.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"6A5B7B76249B5209AA7D4B9FD2F6C29786676F3293AF68A4FDC0FEE1E52BD9E7"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgprnset.h"	"6A5B7B76249B5209AA7D4B9FD2F6C29786676F3293AF68A4FDC0FEE1E52BD9E7"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-173"	"wow32/wgtbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"43CC4724B0E6040C0ED6CDF12C4478C40A1E0BCD3B74BF6B32D91B9F77DF71A1"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgtbl.h"	"43CC4724B0E6040C0ED6CDF12C4478C40A1E0BCD3B74BF6B32D91B9F77DF71A1"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-174"	"wow32/wgtbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"DACD3DAD507BF731B23F4CD80BA402027DD9727B3E2B15D9EC33F0764BBDBD07"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgtbl2.h"	"DACD3DAD507BF731B23F4CD80BA402027DD9727B3E2B15D9EC33F0764BBDBD07"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-175"	"wow32/wgtext.c"	".c"	"selected-original-source"	"byte-exact"	"863EFA2383AFDDC1419D291C94112CBC87E918DA59A33ECD483884C323D3AFDD"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgtext.c"	"863EFA2383AFDDC1419D291C94112CBC87E918DA59A33ECD483884C323D3AFDD"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-176"	"wow32/wgtext.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"3253E077DA714AD87BC526A55522032290FF8E9A8F2728DF490FE1DB05EA5EF5"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wgtext.h"	"3253E077DA714AD87BC526A55522032290FF8E9A8F2728DF490FE1DB05EA5EF5"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-177"	"wow32/wheap.c"	".c"	"selected-original-source"	"byte-exact"	"BE3AF89DA01D5A6F296A47B7E505E2D6598B4C4E1A5CB35E76DAB3AC839848DE"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wheap.c"	"BE3AF89DA01D5A6F296A47B7E505E2D6598B4C4E1A5CB35E76DAB3AC839848DE"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-178"	"wow32/wheap.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"2F2D102A6651259FE3FA290D63BEB8544F1D54D08C930AE4A12EFAF0BD55D7D4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wheap.h"	"2F2D102A6651259FE3FA290D63BEB8544F1D54D08C930AE4A12EFAF0BD55D7D4"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-179"	"wow32/win30api.xls"	".xls"	"unselected-source-or-product-carrier"	"byte-exact"	"440676F0E110C9CFCFFBB246D364A50198323C716FEE98FC9C642C69102D11BE"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/win30api.xls"	"440676F0E110C9CFCFFBB246D364A50198323C716FEE98FC9C642C69102D11BE"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-180"	"wow32/winsockp.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"08E825BA1CE4B4226BF46045FFB2C0DAD08E38A6A9BBB18653215C64A05086D1"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/winsockp.h"	"08E825BA1CE4B4226BF46045FFB2C0DAD08E38A6A9BBB18653215C64A05086D1"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-181"	"wow32/winspldl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"1536AFD93C023039E526EF708F405D80A8B1AF5683EE9FEB6BA16959860A847E"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/winspldl.h"	"1536AFD93C023039E526EF708F405D80A8B1AF5683EE9FEB6BA16959860A847E"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-182"	"wow32/wintype.xls"	".xls"	"unselected-source-or-product-carrier"	"byte-exact"	"2C6ACD290ADCAF4D44620539AF833AA58B28CD8845CB0D3D4789211085EF9BD0"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wintype.xls"	"2C6ACD290ADCAF4D44620539AF833AA58B28CD8845CB0D3D4789211085EF9BD0"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-183"	"wow32/witbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"F6C77E7764D702501085CE7BE7F8D8BA79CB70673E6830CB9B7FD7D0550A2A03"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/witbl.h"	"F6C77E7764D702501085CE7BE7F8D8BA79CB70673E6830CB9B7FD7D0550A2A03"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-184"	"wow32/wkbdtbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"B00166F7ABF269442FA1AA4B5C07AB1C08AB126C15E886DD654F519FBEABB0EB"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkbdtbl2.h"	"B00166F7ABF269442FA1AA4B5C07AB1C08AB126C15E886DD654F519FBEABB0EB"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-185"	"wow32/wkbman.c"	".c"	"selected-original-source"	"byte-exact"	"D5D728A2E7527814343BD2470BCE98CA9028796FF7E404C7FE7B57ABBCFE4367"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkbman.c"	"D5D728A2E7527814343BD2470BCE98CA9028796FF7E404C7FE7B57ABBCFE4367"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-186"	"wow32/wkbman.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"518922370D849B9E37F564F48B786F45559710AF7677CC43B62D5AAD85F929CC"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkbman.h"	"518922370D849B9E37F564F48B786F45559710AF7677CC43B62D5AAD85F929CC"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-187"	"wow32/wkbtbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"416AA19BD74BFDF5B5B4BB7AE849FEE56E9ECC378F47EEA9F70ED252D8DB8CC6"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkbtbl.h"	"416AA19BD74BFDF5B5B4BB7AE849FEE56E9ECC378F47EEA9F70ED252D8DB8CC6"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-188"	"wow32/wkernel.c"	".c"	"selected-original-source"	"byte-exact"	"C07F5E981D65F6911419990292FD3466D487FD79FF52B4819BB9905F808E68BD"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkernel.c"	"C07F5E981D65F6911419990292FD3466D487FD79FF52B4819BB9905F808E68BD"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-189"	"wow32/wkernel.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"F5A886ADDEC40935BD442845052C54BF7C56D54CCFD96B0A408CE6D24E607184"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkernel.h"	"F5A886ADDEC40935BD442845052C54BF7C56D54CCFD96B0A408CE6D24E607184"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-190"	"wow32/wkfileio.c"	".c"	"selected-original-source"	"divergent"	"F2D224C7730EB97E3ECB1F24E8072EE157F085557F96A15A5FFE070989D3D3EF"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkfileio.c"	"3437D0886EC49109668F09A46F5CF8B533CCFBD08F78EF441CBF71853482A8AD"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-191"	"wow32/wkfileio.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C60B67D47069D212A75FEF09A3BAD25542CAEAAC77D5A442DFC3E4217923ED14"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkfileio.h"	"C60B67D47069D212A75FEF09A3BAD25542CAEAAC77D5A442DFC3E4217923ED14"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-192"	"wow32/wkglobal.c"	".c"	"unselected-source-or-product-carrier"	"byte-exact"	"7B7E81EDAE26D68F6577A4928274FF7244637807805B268E62D4EE3CE3E7A1E9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkglobal.c"	"7B7E81EDAE26D68F6577A4928274FF7244637807805B268E62D4EE3CE3E7A1E9"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-193"	"wow32/wkglobal.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"3F17FAE6A9962AF439050E188E139D264BBB33B059DE1D450048D904D3B5F3D2"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkglobal.h"	"3F17FAE6A9962AF439050E188E139D264BBB33B059DE1D450048D904D3B5F3D2"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-194"	"wow32/wkgthunk.c"	".c"	"selected-original-source"	"byte-exact"	"787DFD9D5135B71CDFF6CA2BCC8145BD3EDF5E2EA26B7E9C87B14176F82EFEEC"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkgthunk.c"	"787DFD9D5135B71CDFF6CA2BCC8145BD3EDF5E2EA26B7E9C87B14176F82EFEEC"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-195"	"wow32/wkgthunk.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"87E01C6D4E7DD4CD96238649530A7A3FC180B06CC4C060B49AB45CB892E74993"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkgthunk.h"	"87E01C6D4E7DD4CD96238649530A7A3FC180B06CC4C060B49AB45CB892E74993"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-196"	"wow32/wklocal.c"	".c"	"unselected-source-or-product-carrier"	"byte-exact"	"88FAEB38403ED790FF538383125B7BF1481A125D1F3F9C69F79BC1E6E1EF6ECB"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wklocal.c"	"88FAEB38403ED790FF538383125B7BF1481A125D1F3F9C69F79BC1E6E1EF6ECB"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-197"	"wow32/wklocal.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C80F41BF0882C55F2935FF2CFA82A2FC590B63A92DCB0837898489275875749A"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wklocal.h"	"C80F41BF0882C55F2935FF2CFA82A2FC590B63A92DCB0837898489275875749A"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-198"	"wow32/wkman.c"	".c"	"selected-original-source"	"byte-exact"	"56BE1989F2BC3ACAFFCFA6345B20E38F5E7312BADF03AF04D4565F8F4A489AC9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkman.c"	"56BE1989F2BC3ACAFFCFA6345B20E38F5E7312BADF03AF04D4565F8F4A489AC9"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-199"	"wow32/wkman.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"730EC4DEE5B07377C8533A82596BA9A9934CE74AF355603AA6BAD2637AD3BC8C"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkman.h"	"730EC4DEE5B07377C8533A82596BA9A9934CE74AF355603AA6BAD2637AD3BC8C"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-200"	"wow32/wkmem.c"	".c"	"selected-original-source"	"byte-exact"	"9D0FAE5E7719398D5D9776602664D5F9A0DD4BDD81E79616AD848035007D4722"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkmem.c"	"9D0FAE5E7719398D5D9776602664D5F9A0DD4BDD81E79616AD848035007D4722"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-201"	"wow32/wkmem.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"313BD585B854DDFA21D8029814D78A5560AEF3564179CEF82E5819FBF64DA524"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wkmem.h"	"313BD585B854DDFA21D8029814D78A5560AEF3564179CEF82E5819FBF64DA524"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-202"	"wow32/wktbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"054DC8C4703BDE7388D9131DD84C9D3D64913D42A4F251EB89088587A0C2347F"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wktbl.h"	"054DC8C4703BDE7388D9131DD84C9D3D64913D42A4F251EB89088587A0C2347F"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-203"	"wow32/wktbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"906A9371263F08CA073AA74D0F87B57076C21FDEA5587B930398582B7C16B6F9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wktbl2.h"	"906A9371263F08CA073AA74D0F87B57076C21FDEA5587B930398582B7C16B6F9"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-204"	"wow32/wmdisp32.c"	".c"	"selected-original-source"	"byte-exact"	"4A9004C1F57AF28280D0176AFD72CAE76A7FBAE90FFB758426C287435E5912D4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmdisp32.c"	"4A9004C1F57AF28280D0176AFD72CAE76A7FBAE90FFB758426C287435E5912D4"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-205"	"wow32/wmdisp32.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"4102D319DBAF7DC0ED6759EFBDCEC83E2882AF708CD7F70C97CACC50CD0E0057"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmdisp32.h"	"4102D319DBAF7DC0ED6759EFBDCEC83E2882AF708CD7F70C97CACC50CD0E0057"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
