"audit_id"	"source_path"	"owner_package"	"file_kind"	"original_role_group"	"original_subdomain"	"final_product_disposition"	"boundary_owners"	"mapping_instance"	"current_sha256"	"source_evidence"
"MVDM-FILE-1568"	"wow32/wmmedia.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"7B2E07AC7DA3864922A65586539C19945344ED04DF1D53D26E38119102A69801"	"wow32/wmmedia.h; wow32/sources (condition-aware)"
"MVDM-FILE-1569"	"wow32/wmmedia1.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"74B1872BF1AFFF7A59721564F52B33C4FD74D9D7E329CCDBFF33F6BD612778D2"	"wow32/wmmedia1.c; wow32/sources (condition-aware)"
"MVDM-FILE-1570"	"wow32/wmmedia2.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"4A2A6E5E6C6E7172CB3FEA4BB9035A18C7C5A292618B9EB507B71AE9F7D76856"	"wow32/wmmedia2.c; wow32/sources (condition-aware)"
"MVDM-FILE-1571"	"wow32/wmmstru1.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"8480EEC46CE4371647743D176D19709A9902A749A84452A5743F1A72AB675BE9"	"wow32/wmmstru1.c; wow32/sources (condition-aware)"
"MVDM-FILE-1572"	"wow32/wmmstru2.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"F96AE87C3F0290B72C838B174B8EFBE82BD727290451BA99650ECC85BF738632"	"wow32/wmmstru2.c; wow32/sources (condition-aware)"
"MVDM-FILE-1573"	"wow32/wmmstruc.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"AF5F3E85909F195C283D4C2D275B07B995E44E448E0DECB2EE6FB06764FA1CC4"	"wow32/wmmstruc.c; wow32/sources (condition-aware)"
"MVDM-FILE-1574"	"wow32/wmmstruc.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"8C8C764F500C47689F5D97C485E8D81C6361130C6CE744A3DBE8D2D26C1EAF5B"	"wow32/wmmstruc.h; wow32/sources (condition-aware)"
"MVDM-FILE-1575"	"wow32/wmmtbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"C35252B376C0F6132DF8439F19EF66C780A2CF3BB39720B62C0D1D8B6F2069E4"	"wow32/wmmtbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1576"	"wow32/wmmtbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"C48E5FC47DF9AC3A0FF72754E1253AF3C65DA102E4CA6B5EF5451A754E954EE5"	"wow32/wmmtbl2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1577"	"wow32/wmsg16.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"EB7B726626232AD95F1FF766004F8BEA6FCA3D25111124DD5C18E8512C1DBE44"	"wow32/wmsg16.c; wow32/sources (condition-aware)"
"MVDM-FILE-1578"	"wow32/wmsg16.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"A4322E35E9EAF992598C9DE133074FB5D69E649D9729E37565C90156C55F6F98"	"wow32/wmsg16.h; wow32/sources (condition-aware)"
"MVDM-FILE-1579"	"wow32/wmsgbm.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"D7EF837D592221481C988CCB2E164FAFF9D7A0B6349B59E1BBC3841323A98692"	"wow32/wmsgbm.c; wow32/sources (condition-aware)"
"MVDM-FILE-1580"	"wow32/wmsgbm.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"3CC1B146978C625E2850EF427128A7BC84ACB5205B4C6901D6310845BF04A6B2"	"wow32/wmsgbm.h; wow32/sources (condition-aware)"
"MVDM-FILE-1581"	"wow32/wmsgcb.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"CA644A033B4ED5974F70FAD75615EF18C80466F3ED6D987554CE031CACAB1E13"	"wow32/wmsgcb.c; wow32/sources (condition-aware)"
"MVDM-FILE-1582"	"wow32/wmsgcb.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"6E9F759F83DFA3A0C03A8988D292E16D0CBF14D3E1D040245C5B5FE2FB02538B"	"wow32/wmsgcb.h; wow32/sources (condition-aware)"
"MVDM-FILE-1583"	"wow32/wmsgem.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"88D05E4770453621472704E90EDCEFD6AD18B618528B4166DA3A9BA1EA1A3619"	"wow32/wmsgem.c; wow32/sources (condition-aware)"
"MVDM-FILE-1584"	"wow32/wmsgem.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"731FC809B72245FB9C9891670A8470628D89FAED0F93E1672FF5321C0622E1AA"	"wow32/wmsgem.h; wow32/sources (condition-aware)"
"MVDM-FILE-1585"	"wow32/wmsglb.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"5E1A7DD4140AE6538D4E728CA869013E8CD00D06D5339EE5682319D5FF4BF26E"	"wow32/wmsglb.c; wow32/sources (condition-aware)"
"MVDM-FILE-1586"	"wow32/wmsglb.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"6DD54D68BA19801325FC732B1B025AD489861E52E8DF58F88EAC41815ADE28F0"	"wow32/wmsglb.h; wow32/sources (condition-aware)"
"MVDM-FILE-1587"	"wow32/wmsgsbm.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"CF1EA646693339E8C2B03875DAD6C7B4A92576FC80F330407E60231E2689B18E"	"wow32/wmsgsbm.c; wow32/sources (condition-aware)"
"MVDM-FILE-1588"	"wow32/wmsgsbm.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"710EB54CB82DA2134BC0F4DF6ADA908597D7217296CA8DCF85E5C24E683C2751"	"wow32/wmsgsbm.h; wow32/sources (condition-aware)"
"MVDM-FILE-1589"	"wow32/wmtbl32.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"message-and-window-procedure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"8FB4F02963CEB0772E69749D703868273F942978FA6BAF162E039065DD957BD6"	"wow32/wmtbl32.c; wow32/sources (condition-aware)"
"MVDM-FILE-1590"	"wow32/wmtbl32.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"C64CFBDD5B28DB353FD24EDD971044FE8F086D86B40AAFFD648FFCFE4C653AFB"	"wow32/wmtbl32.h; wow32/sources (condition-aware)"
"MVDM-FILE-1591"	"wow32/wole2.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"shell-ole-and-printing"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"85FAB0277735CFF414D0F339557F110BF1501CBBE0F933DCF95232D9A61FD5E9"	"wow32/wole2.c; wow32/sources (condition-aware)"
"MVDM-FILE-1592"	"wow32/wole2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"50022C2BAD3C0D0281C7839C815BA5044C6AF88997128CEB1ED525FFCE706E94"	"wow32/wole2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1593"	"wow32/wow32.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"1DFE9900E6DA3BF0E2984C3DF42BDD155B177CFE7707BB24E1324037147D292A"	"wow32/wow32.c; wow32/sources (condition-aware)"
"MVDM-FILE-1594"	"wow32/wow32.def"	"wow32"	"resource-or-other"	"historical-wow32-build-or-resource-input"	"carrier-or-inactive-form"	"not-host-runtime"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"0DF4286CC384D667DD95BF00B84D81F4AFB6536A4FC387A5546B8E74B2F321B4"	"wow32/wow32.def; wow32/sources (condition-aware)"
"MVDM-FILE-1595"	"wow32/wow32.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"06148A93A63FAF7FC5480E4C9F80C98DDFE6E2A0A782EAFE6A6FD1CCDD46DE27"	"wow32/wow32.h; wow32/sources (condition-aware)"
"MVDM-FILE-1596"	"wow32/wow32.prf"	"wow32"	"resource-or-other"	"historical-wow32-build-or-resource-input"	"carrier-or-inactive-form"	"not-host-runtime"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"2B9DD7CE7D14960871A9C0BB276A2768AB19B853E900F70DA2631D8B703CCB2C"	"wow32/wow32.prf; wow32/sources (condition-aware)"
"MVDM-FILE-1597"	"wow32/wow32.rc"	"wow32"	"resource-or-other"	"historical-wow32-active-provider-body"	"carrier-or-inactive-form"	"not-host-runtime"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"5AFF44F115534B1EDE691E118349B589A0EB16A6BE264ACAA531E12520776035"	"wow32/wow32.rc; wow32/sources (condition-aware)"
"MVDM-FILE-1598"	"wow32/wow32.tt"	"wow32"	"resource-or-other"	"historical-wow32-build-or-resource-input"	"carrier-or-inactive-form"	"not-host-runtime"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"7F19B9840151A7C9DDAB898F551B4C02156F82ABF05A480FE01AB03DB3030B4D"	"wow32/wow32.tt; wow32/sources (condition-aware)"
"MVDM-FILE-1599"	"wow32/wow32fax.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"shell-ole-and-printing"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"855AC6C5D6D6CA97CC78802994784E8612E5EB6197533790466664BF0E892700"	"wow32/wow32fax.c; wow32/sources (condition-aware)"
"MVDM-FILE-1600"	"wow32/wowdde.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"67124A6D9C12CF8B9AA9285BD81B96EDC5011EB964FAD14438692007B6FEF4C2"	"wow32/wowdde.h; wow32/sources (condition-aware)"
"MVDM-FILE-1601"	"wow32/wowhooks.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"kernel-task-and-dos-session"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"345220990242CDE0890884F478BEF8622C2FC537C9E6200FA9B289145BE0CC67"	"wow32/wowhooks.c; wow32/sources (condition-aware)"
"MVDM-FILE-1602"	"wow32/wowhooks.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"82E539D3278858B018A742C1890862471BCA2F2E7166C663FBEBBA0C02E20DC3"	"wow32/wowhooks.h; wow32/sources (condition-aware)"
"MVDM-FILE-1603"	"wow32/wowtable.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"414BF1F402654D8E8A9F2AFD5EC192F9585C43C1C755B40A74B1041F80F5F281"	"wow32/wowtable.h; wow32/sources (condition-aware)"
"MVDM-FILE-1604"	"wow32/wowtbl.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"4C053570AF6E72B0159D0E1BC7C5E9859EF89D513781BBCD1E767DDAF7695960"	"wow32/wowtbl.c; wow32/sources (condition-aware)"
"MVDM-FILE-1605"	"wow32/wowtbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"343409D8ADC9C2F013FBC3C44C2C1F611556321832C95037EF7F90F7E439FE01"	"wow32/wowtbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1606"	"wow32/wparam.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"939785D0AEE348459E02136EFAFDCBDAC7AA1D7612F4BFCF8C4F21ACF677271A"	"wow32/wparam.c; wow32/sources (condition-aware)"
"MVDM-FILE-1607"	"wow32/wparam.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"3861F621AC54295BC90B357A66A6D36ECBA10878C4A1B5FCD49D37F95AE8351F"	"wow32/wparam.h; wow32/sources (condition-aware)"
"MVDM-FILE-1608"	"wow32/wreldc.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"gdi-and-window-object"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"F4EDE08EF2D6BC949CD2500C75AF546EC68C0E017ABECC1A6C624F7C1B5A0D20"	"wow32/wreldc.c; wow32/sources (condition-aware)"
"MVDM-FILE-1609"	"wow32/wreldc.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"63FB72740460F367CB75FB014562F7C278B515B73689EE0C981481F96D5961C1"	"wow32/wreldc.h; wow32/sources (condition-aware)"
"MVDM-FILE-1610"	"wow32/wres16.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"24324D4B95B7C5AC102E9751872AF1DB779EFC0CFF223B32AA066034CB874AE9"	"wow32/wres16.c; wow32/sources (condition-aware)"
"MVDM-FILE-1611"	"wow32/wres16.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"AF060CC040A5EC79D0077C5429DF8CD96FF632B27D0EAFA04B5719A39ACF5167"	"wow32/wres16.h; wow32/sources (condition-aware)"
"MVDM-FILE-1612"	"wow32/wres32.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"1217C5FA87B808329826D4EF2E785A5EB574DE9CB1E9691DE99680844F5BD13A"	"wow32/wres32.c; wow32/sources (condition-aware)"
"MVDM-FILE-1613"	"wow32/wres32.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"28826C5BD86E1CE88DD65EB5E7821398705AFCF2DE8174DC07B6FF32C86B4017"	"wow32/wres32.h; wow32/sources (condition-aware)"
"MVDM-FILE-1614"	"wow32/wsdata.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"network"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.host_resource"	"F8F95C4CB6EC3ACA607E66D615900129497738617B9A6A192880DC66BEB5E63B"	"wow32/wsdata.c; wow32/sources (condition-aware)"
"MVDM-FILE-1615"	"wow32/wsdynmc.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"C6E0600B3068BFC09234DCCEE96FBC756E8ECBA76C78B0C7FDC6A9B6CCE6C9EF"	"wow32/wsdynmc.h; wow32/sources (condition-aware)"
"MVDM-FILE-1616"	"wow32/wsext.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"network"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.host_resource"	"13A04AA32C045B6DFDE4A12099D06C99CE2EC84362F30F296D677F7C47B200F7"	"wow32/wsext.c; wow32/sources (condition-aware)"
"MVDM-FILE-1617"	"wow32/wshell.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"shell-ole-and-printing"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"1DAA7860C95A0E374566B900D2DA01E7459E7B88C0DFBE8E84B23F68BDF3AD40"	"wow32/wshell.c; wow32/sources (condition-aware)"
"MVDM-FILE-1618"	"wow32/wshell.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"1D3BB1B9C5F0BC30F1AA83DB07544738DFB7D874DB30591D622EF6378F5384AA"	"wow32/wshell.h; wow32/sources (condition-aware)"
"MVDM-FILE-1619"	"wow32/wshltbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"8F3479C3135087E2B4C12D7C4D32750E8A78024E15E6B453CA09B5081EAC6F5D"	"wow32/wshltbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1620"	"wow32/wshtbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"84F782A33328812BF9E639EAE9F99236941E8BF19EA4C3328D8E8F9F3074E29F"	"wow32/wshtbl2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1621"	"wow32/wsman.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"multimedia"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"3481808A0C62754B72B5338680FB7E1A5DFC81722996CBF81400B2963771A913"	"wow32/wsman.c; wow32/sources (condition-aware)"
"MVDM-FILE-1622"	"wow32/wsman.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"70F4177BC27B46D4007AAD87E4AA7BD158F3F7514E5EC0A9F4235E41F01F85A7"	"wow32/wsman.h; wow32/sources (condition-aware)"
"MVDM-FILE-1623"	"wow32/wsocktbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"A16351B3392F882B17A406688CD03B27E3C9E58A358C14A75AF925C2EE0923DC"	"wow32/wsocktbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1624"	"wow32/wspool.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"shell-ole-and-printing"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"C76BEC31AE9020EA0173C20D42986F36E6888A315A5D27E91E5CBF2579CB2AD8"	"wow32/wspool.c; wow32/sources (condition-aware)"
