candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	internal_resolution	prior_semantic_disposition	initial_first_degree_status	boundary
"MVDM-FIRST-CANDIDATE-001143"	"MVDM-ZERO-DEFINITION-001474"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1894"	"hard_cpu_getSP"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001144"	"MVDM-ZERO-DEFINITION-001475"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1900"	"hard_cpu_getBP"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001145"	"MVDM-ZERO-DEFINITION-001476"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1906"	"hard_cpu_getSI"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001146"	"MVDM-ZERO-DEFINITION-001477"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1912"	"hard_cpu_getDI"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001147"	"MVDM-ZERO-DEFINITION-001478"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1918"	"hard_cpu_getIP"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001148"	"MVDM-ZERO-DEFINITION-001479"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1924"	"hard_cpu_getCS"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001149"	"MVDM-ZERO-DEFINITION-001480"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1930"	"hard_cpu_getDS"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001150"	"MVDM-ZERO-DEFINITION-001481"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1936"	"hard_cpu_getES"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001151"	"MVDM-ZERO-DEFINITION-001482"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1942"	"hard_cpu_getSS"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001152"	"MVDM-ZERO-DEFINITION-001483"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1948"	"hard_cpu_getMSW"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001153"	"MVDM-ZERO-DEFINITION-001484"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1954"	"hard_cpu_getDF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001154"	"MVDM-ZERO-DEFINITION-001485"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1963"	"hard_cpu_getIF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001155"	"MVDM-ZERO-DEFINITION-001486"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1972"	"hard_cpu_getTF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001156"	"MVDM-ZERO-DEFINITION-001487"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1981"	"hard_cpu_getPF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001157"	"MVDM-ZERO-DEFINITION-001488"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1990"	"hard_cpu_getAF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001158"	"MVDM-ZERO-DEFINITION-001489"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"1999"	"hard_cpu_getSF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001159"	"MVDM-ZERO-DEFINITION-001490"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"2008"	"hard_cpu_getZF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001160"	"MVDM-ZERO-DEFINITION-001491"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"2017"	"hard_cpu_getOF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001161"	"MVDM-ZERO-DEFINITION-001492"	"softpc.new/host/src/nt_cprgs.c"	"cbf9ee8a199d48ee74171b2e23d55bb1e5d019710fdea2a917762739d6a49044"	"2026"	"hard_cpu_getCF"	"sas_loadw_swap"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001162"	"MVDM-ZERO-DEFINITION-001502"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"168"	"doNullRegister"	"RegisterConsoleVDM"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001163"	"MVDM-ZERO-DEFINITION-001503"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"213"	"initTextSection"	"GetConsoleDisplayMode"	"direct-named-call"	"no-selected-definition"	"private-console-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001164"	"MVDM-ZERO-DEFINITION-001503"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"226"	"initTextSection"	"RegisterConsoleVDM"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001165"	"MVDM-ZERO-DEFINITION-001505"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"336"	"CreateDetectThread"	"CreateThread"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001166"	"MVDM-ZERO-DEFINITION-001506"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"378"	"DoHandShake"	"SuspendThread"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001167"	"MVDM-ZERO-DEFINITION-001506"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"382"	"DoHandShake"	"SuspendThread"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001168"	"MVDM-ZERO-DEFINITION-001506"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"403"	"DoHandShake"	"ResumeThread"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001169"	"MVDM-ZERO-DEFINITION-001506"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"405"	"DoHandShake"	"ResumeThread"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001170"	"MVDM-ZERO-DEFINITION-001511"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"848"	"syncHardwareToVGAEmulation"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001171"	"MVDM-ZERO-DEFINITION-001511"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"864"	"syncHardwareToVGAEmulation"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001172"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"967"	"syncVGAEmulationToHardware"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001173"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1220"	"syncVGAEmulationToHardware"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001174"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1237"	"syncVGAEmulationToHardware"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001175"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1257"	"syncVGAEmulationToHardware"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001176"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1263"	"syncVGAEmulationToHardware"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001177"	"MVDM-ZERO-DEFINITION-001514"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1276"	"syncVGAEmulationToHardware"	"do_new_cursor"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001178"	"MVDM-ZERO-DEFINITION-001516"	"softpc.new/host/src/nt_det.c"	"c58d15d58672440bf94e015f61a10b43311e601ae150dae5b1559f2399f9dadc"	"1349"	"freezeWindow"	"VDMConsoleOperation"	"direct-named-call"	"no-selected-definition"	"private-console-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001179"	"MVDM-ZERO-DEFINITION-001527"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"689"	"nt_ega_lo_graph_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001180"	"MVDM-ZERO-DEFINITION-001528"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"837"	"nt_ega_lo_graph_big"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001181"	"MVDM-ZERO-DEFINITION-001529"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1013"	"nt_ega_lo_graph_huge"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001182"	"MVDM-ZERO-DEFINITION-001530"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1094"	"nt_ega_med_graph_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001183"	"MVDM-ZERO-DEFINITION-001531"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1170"	"nt_ega_med_graph_big"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001184"	"MVDM-ZERO-DEFINITION-001532"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1247"	"nt_ega_med_graph_huge"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001185"	"MVDM-ZERO-DEFINITION-001533"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1323"	"nt_ega_hi_graph_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001186"	"MVDM-ZERO-DEFINITION-001534"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1447"	"nt_ega_hi_graph_big"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001187"	"MVDM-ZERO-DEFINITION-001535"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1526"	"nt_ega_hi_graph_huge"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001188"	"MVDM-ZERO-DEFINITION-001547"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1808"	"nt_ega_lo_frozen_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001189"	"MVDM-ZERO-DEFINITION-001549"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"1974"	"nt_ega_med_frozen_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001190"	"MVDM-ZERO-DEFINITION-001551"	"softpc.new/host/src/nt_ega.c"	"ebc58583cec7e257a997185a1ab83f3284dbd1efe6e06c99f680bcce93dca695"	"2133"	"nt_ega_hi_frozen_std"	"InvalidateConsoleDIBits"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001191"	"MVDM-ZERO-DEFINITION-001553"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"158"	"host_initialise_EM"	"VdmAllocateVirtualMemory"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001192"	"MVDM-ZERO-DEFINITION-001554"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"214"	"host_deinitialise_EM"	"VdmFreeVirtualMemory"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001193"	"MVDM-ZERO-DEFINITION-001558"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"354"	"host_map_page"	"VdmMapDosMemory"	"direct-named-call"	"no-selected-definition"	"kernel-vdm-monitor-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001194"	"MVDM-ZERO-DEFINITION-001559"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"408"	"host_unmap_page"	"VdmUnmapDosMemory"	"direct-named-call"	"no-selected-definition"	"kernel-vdm-monitor-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001195"	"MVDM-ZERO-DEFINITION-001560"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"480"	"host_alloc_page"	"VdmCommitVirtualMemory"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001196"	"MVDM-ZERO-DEFINITION-001561"	"softpc.new/host/src/nt_emm.c"	"d51310af362e60023feb59c89afb21ff6fae8e1bb74ae8614231f4ec3a001729"	"526"	"host_free_page"	"VdmDeCommitVirtualMemory"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001197"	"MVDM-ZERO-DEFINITION-001572"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"141"	"WOWIdle"	"SetEvent"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001198"	"MVDM-ZERO-DEFINITION-001576"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"266"	"host_DelayHwInterrupt"	"NtVdmControl"	"direct-named-call"	"no-selected-definition"	"kernel-vdm-monitor-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001199"	"MVDM-ZERO-DEFINITION-001578"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"368"	"InitializeIcaLock"	"RtlInitializeCriticalSection"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001200"	"MVDM-ZERO-DEFINITION-001578"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"374"	"InitializeIcaLock"	"TerminateVDM"	"direct-named-call"	"ambiguous-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001201"	"MVDM-ZERO-DEFINITION-001580"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"416"	"SoftPcEoi"	"ica_eoi"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001202"	"MVDM-ZERO-DEFINITION-001581"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"431"	"ica_restart_interrupts"	"ica_scan_irr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001203"	"MVDM-ZERO-DEFINITION-001581"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"432"	"ica_restart_interrupts"	"ica_interrupt_cpu"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001204"	"MVDM-ZERO-DEFINITION-001582"	"softpc.new/host/src/nt_eoi.c"	"f6a898050e894de0a2c17d11ecf502b0d13ed4c2d58766175063ca0246ec2db5"	"464"	"ica_reset_interrupt_state"	"host_clear_hw_int"	"direct-named-call"	"ambiguous-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-001205"	"MVDM-ZERO-DEFINITION-001586"	"softpc.new/host/src/nt_error.c"	"3305eaabac76e039dfe80aa0f2e15c48433edd95a74615e5db55b97d2b393228"	"157"	"DisplayErrorTerm"	"RtlNtStatusToDosError"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
