canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000400"	"host_rpc_close"	"MVDM-FIRST-CANDIDATE-001118;MVDM-FIRST-CANDIDATE-001121;MVDM-FIRST-CANDIDATE-001122;MVDM-FIRST-CANDIDATE-001123"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000401"	"host_rpc_open"	"MVDM-FIRST-CANDIDATE-001119"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000402"	"host_rpc_reset"	"MVDM-FIRST-CANDIDATE-001105;MVDM-FIRST-CANDIDATE-001120"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000403"	"host_slave_port_validate"	"MVDM-FIRST-CANDIDATE-001100"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000404"	"host_susp_q_init"	"MVDM-FIRST-CANDIDATE-001133"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000405"	"host_suspend_filter_process"	"MVDM-FIRST-CANDIDATE-001084"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000406"	"host_timer_shutdown"	"MVDM-FIRST-CANDIDATE-001140"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000407"	"host_validate_pathname"	"MVDM-FIRST-CANDIDATE-001723"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000408"	"host_validate_swin_integrity"	"MVDM-FIRST-CANDIDATE-001129"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000409"	"host_write_enable"	"MVDM-FIRST-CANDIDATE-001088;MVDM-FIRST-CANDIDATE-001090;MVDM-FIRST-CANDIDATE-001092;MVDM-FIRST-CANDIDATE-001094"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000410"	"host_write_protect"	"MVDM-FIRST-CANDIDATE-001089;MVDM-FIRST-CANDIDATE-001091;MVDM-FIRST-CANDIDATE-001093;MVDM-FIRST-CANDIDATE-001095"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000411"	"HostAddTimestamps"	"MVDM-FIRST-CANDIDATE-001029"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000412"	"hostEasyMode"	"MVDM-FIRST-CANDIDATE-001236"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000413"	"hostIsFullScreen"	"MVDM-FIRST-CANDIDATE-001138;MVDM-FIRST-CANDIDATE-001230"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000414"	"HostPendingTimerInt"	"MVDM-FIRST-CANDIDATE-001211"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000415"	"HostPrintTimestamp"	"MVDM-FIRST-CANDIDATE-001035"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000416"	"HostProfArgHook"	"MVDM-FIRST-CANDIDATE-001025"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000417"	"HostProfHook"	"MVDM-FIRST-CANDIDATE-001023"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000418"	"HostProfInit"	"MVDM-FIRST-CANDIDATE-001038"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000419"	"HostProfInitName"	"MVDM-FIRST-CANDIDATE-001010;MVDM-FIRST-CANDIDATE-001022"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000420"	"HostProfUSecs"	"MVDM-FIRST-CANDIDATE-001008;MVDM-FIRST-CANDIDATE-001014;MVDM-FIRST-CANDIDATE-001016"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000421"	"HostResetTimerInts"	"MVDM-FIRST-CANDIDATE-001214"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000422"	"HostSlipTimestamp"	"MVDM-FIRST-CANDIDATE-001019"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000423"	"HostTimestampDiff"	"MVDM-FIRST-CANDIDATE-001009;MVDM-FIRST-CANDIDATE-001013;MVDM-FIRST-CANDIDATE-001015;MVDM-FIRST-CANDIDATE-001018;MVDM-FIRST-CANDIDATE-001030"	"5"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000424"	"HostWordToIntelWord"	"MVDM-FIRST-CANDIDATE-001087"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000425"	"HostWriteTimestamp"	"MVDM-FIRST-CANDIDATE-001017;MVDM-FIRST-CANDIDATE-001024;MVDM-FIRST-CANDIDATE-001026;MVDM-FIRST-CANDIDATE-001027;MVDM-FIRST-CANDIDATE-001028;MVDM-FIRST-CANDIDATE-001037"	"6"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000426"	"Ica_enable_hooking"	"MVDM-FIRST-CANDIDATE-000408;MVDM-FIRST-CANDIDATE-000409;MVDM-FIRST-CANDIDATE-001212;MVDM-FIRST-CANDIDATE-001213"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000427"	"ignore_page_accessed"	"MVDM-FIRST-CANDIDATE-000337;MVDM-FIRST-CANDIDATE-000341"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000428"	"IgnoringThisSynchPoint"	"MVDM-FIRST-CANDIDATE-000324"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000429"	"init_gore_update"	"MVDM-FIRST-CANDIDATE-001267"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000430"	"init_herc_globals"	"MVDM-FIRST-CANDIDATE-001286"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000431"	"InSendMessage"	"MVDM-FIRST-CANDIDATE-002767"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000432"	"int_addr"	"MVDM-FIRST-CANDIDATE-001285"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000433"	"IntersectClipRect"	"MVDM-FIRST-CANDIDATE-002347"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000434"	"InvalidateConsoleDIBits"	"MVDM-FIRST-CANDIDATE-001321;MVDM-FIRST-CANDIDATE-001322;MVDM-FIRST-CANDIDATE-001323;MVDM-FIRST-CANDIDATE-001324;MVDM-FIRST-CANDIDATE-001325;MVDM-FIRST-CANDIDATE-001326;MVDM-FIRST-CANDIDATE-001327;MVDM-FIRST-CANDIDATE-001328;MVDM-FIRST-CANDIDATE-001329;MVDM-FIRST-CANDIDATE-001454;MVDM-FIRST-CANDIDATE-001455;MVDM-FIRST-CANDIDATE-001456;MVDM-FIRST-CANDIDATE-001457;MVDM-FIRST-CANDIDATE-001458;MVDM-FIRST-CANDIDATE-001459;MVDM-FIRST-CANDIDATE-001460;MVDM-FIRST-CANDIDATE-001461;MVDM-FIRST-CANDIDATE-001462;MVDM-FIRST-CANDIDATE-001463;MVDM-FIRST-CANDIDATE-001464;MVDM-FIRST-CANDIDATE-001465;MVDM-FIRST-CANDIDATE-001811;MVDM-FIRST-CANDIDATE-001812;MVDM-FIRST-CANDIDATE-001813;MVDM-FIRST-CANDIDATE-001814;MVDM-FIRST-CANDIDATE-001815;MVDM-FIRST-CANDIDATE-001816;MVDM-FIRST-CANDIDATE-001817;MVDM-FIRST-CANDIDATE-001818;MVDM-FIRST-CANDIDATE-001819;MVDM-FIRST-CANDIDATE-001820;MVDM-FIRST-CANDIDATE-001821;MVDM-FIRST-CANDIDATE-001822;MVDM-FIRST-CANDIDATE-001823;MVDM-FIRST-CANDIDATE-001824;MVDM-FIRST-CANDIDATE-001825;MVDM-FIRST-CANDIDATE-001826"	"37"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000435"	"InvertRgn"	"MVDM-FIRST-CANDIDATE-002348"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000436"	"is_hooked"	"MVDM-FIRST-CANDIDATE-000406"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000437"	"IsKeyDown"	"MVDM-FIRST-CANDIDATE-001505;MVDM-FIRST-CANDIDATE-001506;MVDM-FIRST-CANDIDATE-001507;MVDM-FIRST-CANDIDATE-001508;MVDM-FIRST-CANDIDATE-001509;MVDM-FIRST-CANDIDATE-001510"	"6"	"original-definition-found"	""	"undefined:1446@d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000438"	"IsMenu"	"MVDM-FIRST-CANDIDATE-002762;MVDM-FIRST-CANDIDATE-002786"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000439"	"IsW32WorkerException"	"MVDM-FIRST-CANDIDATE-002621;MVDM-FIRST-CANDIDATE-002623"	"2"	"no-original-c-cpp-definition-found-in-approved-trees"	""	""	"No C/C++ body definition was found in either approved tree after include-constrained roots (base/mvdm) and the discovery fallback."
"MVDM-FIRST-INTERFACE-000440"	"IsWindow"	"MVDM-FIRST-CANDIDATE-002716;MVDM-FIRST-CANDIDATE-002796;MVDM-FIRST-CANDIDATE-002800"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000441"	"IsZoomed"	"MVDM-FIRST-CANDIDATE-002797"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000442"	"IU32"	"MVDM-FIRST-CANDIDATE-001069"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
