candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	call_form	boundary
"MVDM-FIRST-REBASELINED-006834"	"EnablePIFKeySetup"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"294"	"SetConsoleKeyShortcuts"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006835"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"325"	"host_config_init"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006836"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"340"	"GetConsoleTitle"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006837"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"342"	"sprintf"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006838"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"343"	"GetCurrentProcessId"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006839"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"343"	"GetCurrentThreadId"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006840"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"344"	"NtCurrentPeb"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006841"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"345"	"SetConsoleTitle"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006842"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"348"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006843"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"397"	"GetNextVDMCommand"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006844"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"405"	"strstr"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006845"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"415"	"strtol"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006846"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"431"	"SetEnvironmentVariable"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006847"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"432"	"SetCurrentDirectory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006848"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"554"	"FindWindow"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006849"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"556"	"Sleep"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006850"	"config"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"568"	"SetConsoleTitle"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006851"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"607"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006852"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"612"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006853"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"644"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006854"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"649"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006855"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"654"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006856"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"659"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006857"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"664"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006858"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"669"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006859"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"674"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006860"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"693"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006861"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"697"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006862"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"700"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006863"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"703"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006864"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"725"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006865"	"config_inquire"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"752"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006866"	"host_runtime_init"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"824"	"GetCurrentThread"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006867"	"host_runtime_init"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"824"	"GetThreadContext"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006868"	"translate_to_value"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"925"	"strcmp"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006869"	"read_trapper_variables"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1024"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006870"	"read_trapper_variables"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1050"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006871"	"convert_arg"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1072"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006872"	"read_profile_int"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1150"	"RegOpenKeyEx"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006873"	"read_profile_int"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1161"	"RegQueryValueEx"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006874"	"read_profile_int"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1174"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006875"	"GetVDMSize"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1235"	"RegOpenKeyEx"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006876"	"GetVDMSize"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1250"	"RegQueryValueEx"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006877"	"GetVDMSize"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1256"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006878"	"GetVDMSize"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1260"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006879"	"GetDefaultVDMSize"	"softpc.new/host/src/config.c"	"2a87d13d633e62b7bda2d982127feea19b20b5a779ff1e384966c2eb3ce6ddfa"	"1278"	"GlobalMemoryStatus"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006880"	"bwdcopy"	"softpc.new/host/src/copy_fnc.c"	"320d697e9969cf146d5b0f94813aa62b501b0eefeff31806b22d463912965518"	"27"	"memcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006881"	"memfill"	"softpc.new/host/src/copy_fnc.c"	"320d697e9969cf146d5b0f94813aa62b501b0eefeff31806b22d463912965518"	"57"	"memset"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006882"	"fwd_word_fill"	"softpc.new/host/src/copy_fnc.c"	"320d697e9969cf146d5b0f94813aa62b501b0eefeff31806b22d463912965518"	"120"	"RtlFillMemoryUlong"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006883"	"memset4"	"softpc.new/host/src/copy_fnc.c"	"320d697e9969cf146d5b0f94813aa62b501b0eefeff31806b22d463912965518"	"192"	"RtlFillMemoryUlong"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006884"	"cacheflush"	"softpc.new/host/src/cpucstbs.c"	"0e114c6368a616dc87cdf4311aff19d50283e38a51b3f0e3301cbc45487ddaeb"	"23"	"GetCurrentProcess"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006885"	"cacheflush"	"softpc.new/host/src/cpucstbs.c"	"0e114c6368a616dc87cdf4311aff19d50283e38a51b3f0e3301cbc45487ddaeb"	"23"	"NtFlushInstructionCache"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006886"	"printf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"18"	"va_start"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006887"	"printf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"19"	"vsprintf"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006888"	"printf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"21"	"va_end"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006889"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"41"	"CreateFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006890"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"47"	"OutputDebugString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006891"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"54"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006892"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"58"	"WriteFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006893"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"59"	"WriteFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006894"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"62"	"OutputDebugString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006895"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"67"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006896"	"OutputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"67"	"WriteFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006897"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"85"	"DbgPrompt"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006898"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"90"	"WriteFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006899"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"92"	"ReadFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006900"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"96"	"OutputDebugString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006901"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"98"	"ReadFile"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006902"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"117"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006903"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"118"	"malloc"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006904"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"122"	"DbgPrompt"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006905"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"125"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006906"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"130"	"OutputDebugString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006907"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"133"	"DbgPrompt"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006908"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"135"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006909"	"InputString"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"136"	"free"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006910"	"fprintf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"153"	"va_start"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006911"	"fprintf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"154"	"vsprintf"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006912"	"fprintf"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"155"	"va_end"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006913"	"fgets"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"186"	"fgetc"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006914"	"fgets"	"softpc.new/host/src/fprt.c"	"f7918f49be621c55f53c51c9ae6db756ff239768bb886b84fcfe39eeedb65424"	"201"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006915"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"186"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006916"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"191"	"FreeLibrary"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006917"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"196"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006918"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"201"	"FreeLibrary"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006919"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"207"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006920"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"212"	"FreeLibrary"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006921"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"217"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006922"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"222"	"FreeLibrary"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006923"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"228"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006924"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"235"	"FreeLibrary"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006925"	"MS_bop_1"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"266"	"SET_GLOBAL_SimulateContext"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006926"	"LoadVdmRedir"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"503"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006927"	"LoadVdmRedir"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"509"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006928"	"LoadVdmRedir"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"515"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006929"	"LoadVdmRedir"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"521"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-006930"	"LoadVdmRedir"	"softpc.new/host/src/nt_bop.c"	"378a34807645277090bf4b38556ea210502f79a898855b649b39d6c4ccc47f66"	"527"	"GetProcAddress"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
