"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-0759"	"softpc.new/base/debug/pigyoda.c"	"source"	"observed-in-literal-sources"	"historical-debugger-or-disassembler"	"opennt-mvdm-host"	"adapter-debugger-review"	"debugger/disassembler product input; no default host-runtime enablement"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0760"	"softpc.new/base/debug/profile.c"	"source"	"observed-in-literal-sources"	"historical-debugger-or-disassembler"	"opennt-mvdm-host"	"adapter-debugger-review"	"debugger/disassembler product input; no default host-runtime enablement"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0761"	"softpc.new/base/debug/sources"	"resource-or-other"	"not-a-translation-unit"	"historical-debugger-or-disassembler"	"opennt-mvdm-host"	"adapter-debugger-review"	"debugger/disassembler product input; no default host-runtime enablement"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0762"	"softpc.new/base/debug/trace.c"	"source"	"observed-in-literal-sources"	"historical-debugger-or-disassembler"	"opennt-mvdm-host"	"adapter-debugger-review"	"debugger/disassembler product input; no default host-runtime enablement"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0763"	"softpc.new/base/debug/yoda.c"	"source"	"observed-in-literal-sources"	"historical-debugger-or-disassembler"	"opennt-mvdm-host"	"adapter-debugger-review"	"debugger/disassembler product input; no default host-runtime enablement"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0764"	"softpc.new/base/dirs"	"resource-or-other"	"not-a-translation-unit"	"original-build-control"	"opennt-mvdm-host"	"build-control-only"	"original build control; no runtime body"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0765"	"softpc.new/base/disks/diskbios.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0766"	"softpc.new/base/disks/fdisk.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0767"	"softpc.new/base/disks/fla.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0768"	"softpc.new/base/disks/floppy.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0769"	"softpc.new/base/disks/floppy_i.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0770"	"softpc.new/base/disks/gfi.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0771"	"softpc.new/base/disks/gfi_ibm.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0772"	"softpc.new/base/disks/gfi_mpty.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0773"	"softpc.new/base/disks/gfi_sflp.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0774"	"softpc.new/base/disks/gfi_test.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0775"	"softpc.new/base/disks/makefile"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0776"	"softpc.new/base/disks/sources"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0777"	"softpc.new/base/dos/emm_mngr.c"	"source"	"observed-in-literal-sources"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0778"	"softpc.new/base/dos/makefile"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0779"	"softpc.new/base/dos/sources"	"resource-or-other"	"not-a-translation-unit"	"historical-machine-execution-or-device"	"opennt-mvdm-host"	"bochs-replacement-profile-excluded"	"CPU/memory/device execution ownership belongs to Bochs; retain exact original source as exclusion evidence"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0780"	"softpc.new/base/inc/acc_efi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0781"	"softpc.new/base/inc/base_def.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0782"	"softpc.new/base/inc/bios.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0783"	"softpc.new/base/inc/build_id.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0784"	"softpc.new/base/inc/cdrom.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0785"	"softpc.new/base/inc/cdrom_fn.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0786"	"softpc.new/base/inc/cga.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0787"	"softpc.new/base/inc/chkmallc.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0788"	"softpc.new/base/inc/ckmalloc.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0789"	"softpc.new/base/inc/cmos.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0790"	"softpc.new/base/inc/cmosbios.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0791"	"softpc.new/base/inc/cntlbop.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0792"	"softpc.new/base/inc/config.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0793"	"softpc.new/base/inc/cpu.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0794"	"softpc.new/base/inc/cpu_vid.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0795"	"softpc.new/base/inc/cpu2.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0796"	"softpc.new/base/inc/cpu3.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0797"	"softpc.new/base/inc/cpu4.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0798"	"softpc.new/base/inc/d_inst.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0799"	"softpc.new/base/inc/d_oper.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0800"	"softpc.new/base/inc/dasm.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0801"	"softpc.new/base/inc/debug.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0802"	"softpc.new/base/inc/decode.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0803"	"softpc.new/base/inc/dfa.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0804"	"softpc.new/base/inc/disk_geo.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0805"	"softpc.new/base/inc/dma.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0806"	"softpc.new/base/inc/dpmi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0807"	"softpc.new/base/inc/dsktrace.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0808"	"softpc.new/base/inc/dterm.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0809"	"softpc.new/base/inc/egacpu.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0810"	"softpc.new/base/inc/egagraph.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0811"	"softpc.new/base/inc/egamode.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0812"	"softpc.new/base/inc/egaports.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0813"	"softpc.new/base/inc/egaread.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0814"	"softpc.new/base/inc/egatrace.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0815"	"softpc.new/base/inc/egavideo.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0816"	"softpc.new/base/inc/emm.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0817"	"softpc.new/base/inc/equip.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0818"	"softpc.new/base/inc/error.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0819"	"softpc.new/base/inc/fdisk.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0820"	"softpc.new/base/inc/fla.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0821"	"softpc.new/base/inc/flexlmif.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0822"	"softpc.new/base/inc/floppy.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0823"	"softpc.new/base/inc/ga_defs.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0824"	"softpc.new/base/inc/ga_mark.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0825"	"softpc.new/base/inc/gendrvr.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0826"	"softpc.new/base/inc/get_env.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0827"	"softpc.new/base/inc/getptis.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0828"	"softpc.new/base/inc/gfi.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0829"	"softpc.new/base/inc/gfiempty.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0830"	"softpc.new/base/inc/gfirflop.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0831"	"softpc.new/base/inc/gfisflop.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0832"	"softpc.new/base/inc/gfitest.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-0833"	"softpc.new/base/inc/gfx_upd.h"	"declaration"	"not-a-translation-unit"	"historical-machine-declaration"	"opennt-mvdm-host"	"adapter-softpc-declaration-review"	"shared original SoftPC machine declaration/input; no standalone body or direct host-control claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
