"re_root_id"	"source_path"	"package_root"	"source_sha256"	"current_component"	"destination_component"	"destination_relative_path"	"movement_state"	"source_identity_evidence"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-ROTATE_C-H"	"softpc.new/base/cvidc/rotate_c.h"	"softpc.new"	"a31c2ffc77400dcb50d4211ab80ebb7c99f972ed41bdb48fe2e8e293c079a0d4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/rotate_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SAS_C-H"	"softpc.new/base/cvidc/sas_c.h"	"softpc.new"	"0f9683a8b850161a763859d1ad3783d7e7b18d9f14a1c7b37402e85575976e10"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sas_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SAS4GEN-H"	"softpc.new/base/cvidc/sas4gen.h"	"softpc.new"	"ecda9cc4909ec3b945f90441a1ec441adaf807dcf6f419523c80c334e87067a0"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sas4gen.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SASCDEF-C"	"softpc.new/base/cvidc/sascdef.c"	"softpc.new"	"84ee9572f45ad66ad2a23a9dca01407e6e0d4fc25fdd2474a1bde8a53cbe8474"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sascdef.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEGREG_C-H"	"softpc.new/base/cvidc/segreg_c.h"	"softpc.new"	"7535415ef1cb3ba8ec8ff2cc279982fec90ebfd2e42b65fe1ce278a1290da368"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/segreg_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID000-C"	"softpc.new/base/cvidc/sevid000.c"	"softpc.new"	"251bdd0925969a79d3ff98f5e19a249e99849d0db0c3c908ae5005040e8e7758"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid000.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID001-C"	"softpc.new/base/cvidc/sevid001.c"	"softpc.new"	"963affcefa6e16b2754365787ada8c2a7944b8890d96807d1a98df44ccae2c84"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid001.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID002-C"	"softpc.new/base/cvidc/sevid002.c"	"softpc.new"	"12b47548aec0a692c2371d7fb90f9625a840e6f4109ad1fcc1e4a14b3bd9ee53"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid002.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID003-C"	"softpc.new/base/cvidc/sevid003.c"	"softpc.new"	"a975eb71ef1b8ee0d3ff544de2cd9c0091e2188305c0d3c8882b03670688a65a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid003.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID004-C"	"softpc.new/base/cvidc/sevid004.c"	"softpc.new"	"92f4f394a1325293279cdaf520dc493b25be739a5c91c35078735fabdea9fbfa"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid004.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID005-C"	"softpc.new/base/cvidc/sevid005.c"	"softpc.new"	"b6edd25cf46622ba0ab6c68504bb760034dc8b35250e011e882e69d1e1c24f73"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid005.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID006-C"	"softpc.new/base/cvidc/sevid006.c"	"softpc.new"	"7391b56d3ea5a52fa7b6845a773ed3a45e47822a874cc93a6ed0b2c9abc80688"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid006.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID007-C"	"softpc.new/base/cvidc/sevid007.c"	"softpc.new"	"820322a3f21f6a7a59591b1f49d1b867994584ebb0ef8d30fcc2fbc8635bbcec"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid007.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID008-C"	"softpc.new/base/cvidc/sevid008.c"	"softpc.new"	"d397c21f6d57ae0975c9a7598dc6fb23e4fb9b7bfabd55bd9af9e194d6d192c7"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid008.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID009-C"	"softpc.new/base/cvidc/sevid009.c"	"softpc.new"	"40b6e072787a1835f01f3c370cd6a3c77e3b425cdfe357acad2ea6e882c0e75d"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid009.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID010-C"	"softpc.new/base/cvidc/sevid010.c"	"softpc.new"	"9e358896b05a47cf71c71404ff826b632d6418fafdac9d44f352a73c7e1a2134"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid010.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID011-C"	"softpc.new/base/cvidc/sevid011.c"	"softpc.new"	"4b7a1d3ee1245aaa7eb05576931844cabd4c5f65a0813f0660e9c153a012068d"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid011.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID012-C"	"softpc.new/base/cvidc/sevid012.c"	"softpc.new"	"e7716013ee563a964cd62a46c37d85fe773504a485735b69161b85d4f47a4907"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid012.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID013-C"	"softpc.new/base/cvidc/sevid013.c"	"softpc.new"	"6bb1612cb8904bf35907fa25298f51ba05ec367e5a3960697d66dba6caeb56ad"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid013.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID014-C"	"softpc.new/base/cvidc/sevid014.c"	"softpc.new"	"0eff2012fcfea4439aaf58ebf1bb3b65814529ffe398bd0a28df59277f74a373"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid014.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID015-C"	"softpc.new/base/cvidc/sevid015.c"	"softpc.new"	"30fb185728d9f4334140a73e4117fc448853b3587070f6ec23f8cd4c172020b0"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid015.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID016-C"	"softpc.new/base/cvidc/sevid016.c"	"softpc.new"	"e13a03dc8accb3746873c1482d19a168eaeb48641e5a509c0c20bba8ed5e9b3f"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid016.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID017-C"	"softpc.new/base/cvidc/sevid017.c"	"softpc.new"	"110e8fd11ce828d7a3dfc7c51adcefb07faca83219a6a3d742d7f63bdc810706"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid017.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID018-C"	"softpc.new/base/cvidc/sevid018.c"	"softpc.new"	"df9f565cbac31789e833c9fb6a26c5b8a9ee12ce3cb2f366f61037deca6415da"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid018.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID019-C"	"softpc.new/base/cvidc/sevid019.c"	"softpc.new"	"4c3a5cd67165db676418868a2895d266ef61bfa9fed7e4389d0fbbf6b10b1c9c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid019.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID020-C"	"softpc.new/base/cvidc/sevid020.c"	"softpc.new"	"6b57139c8273fa06bffd397cd4787ba0f4aab55bd63ef220aeb62b32238148fa"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid020.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID021-C"	"softpc.new/base/cvidc/sevid021.c"	"softpc.new"	"b5664ea8ab2f2834c6f2db3d3abbc2924942cb6073319cf5fb977130d7a9fa71"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid021.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID022-C"	"softpc.new/base/cvidc/sevid022.c"	"softpc.new"	"77a85b38f42c0ecc7c7387b5b3226b782dc2ee3e103c0738f7aa5013146aefe7"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid022.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID023-C"	"softpc.new/base/cvidc/sevid023.c"	"softpc.new"	"1837409d26c2cc54acbb134fa4745f591561c14a4213c9a8ae96d1c41d5d2b28"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid023.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID024-C"	"softpc.new/base/cvidc/sevid024.c"	"softpc.new"	"4ad77d2524c8c611c05ed4236dbac059d3ca7dfa99e54626328b9f4a122c6e0d"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid024.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID025-C"	"softpc.new/base/cvidc/sevid025.c"	"softpc.new"	"d4ad0c77d8bf42f2d7f6fec7d41d935a55cabbeeff8b2acc0b96403ab9b42d20"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid025.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID026-C"	"softpc.new/base/cvidc/sevid026.c"	"softpc.new"	"87888ea0f560c394bd4bda0e3cdaec3ca230c7312e996137e1f7876fa3296510"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid026.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID027-C"	"softpc.new/base/cvidc/sevid027.c"	"softpc.new"	"d2a0c33b5bb891f16a7f77b1da7f29f315cc22bd87f914fa94940ca11c42d321"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid027.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID028-C"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"01efe06a1524295b616ab46a6a5ee85cbd54b51de4a400078bc0f52fd132fca4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid028.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID029-C"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"e619c8e03538b26537ac4852eac52ca4116c320416a08bac6d10bb5030601524"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid029.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SEVID030-C"	"softpc.new/base/cvidc/sevid030.c"	"softpc.new"	"2633dc348e48b4a46c39cf4f5107293e8e123a5154513de8a148eed0312f8ad6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sevid030.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SF_C-H"	"softpc.new/base/cvidc/sf_c.h"	"softpc.new"	"acaced67533f691ceac18c04e6af7f3e73dd4c43dbc939494fd5d16d0c31413f"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sf_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SHIFT_C-H"	"softpc.new/base/cvidc/shift_c.h"	"softpc.new"	"d7e3aff851e4ac66138f40f41504c1e15b043fbf8a1164a6b7461db9f40ca086"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/shift_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SIMPLE_C-H"	"softpc.new/base/cvidc/simple_c.h"	"softpc.new"	"569a34be63d1922a0fec5965ceca4d86940aea547b77391c795b087fe22802fc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/simple_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SINIT011-C"	"softpc.new/base/cvidc/sinit011.c"	"softpc.new"	"0c2f460f7930d5c64b96e8db2cf71f62587cf1436d4bbe8b5aa098d532e69b3c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sinit011.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SINIT012-C"	"softpc.new/base/cvidc/sinit012.c"	"softpc.new"	"e179ed0d6de8662c5d48d9e5b235dba11c4cdfaeba816bdf31fee3636fa0255c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sinit012.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SINIT013-C"	"softpc.new/base/cvidc/sinit013.c"	"softpc.new"	"9ba333037caf483ac33aed794c6ef5ef0df9c77efdd7328677f3a921aaf49926"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sinit013.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SOURCES"	"softpc.new/base/cvidc/sources"	"softpc.new"	"b8eec6c3ef6a25d99d47c7987cb1ff5c07caa255cc95a4fc111462e8598495cc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-STACK_C-H"	"softpc.new/base/cvidc/stack_c.h"	"softpc.new"	"9420545b764138c9582639753064d2b65723539e8258b62023e56395166736f4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/stack_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-STRING_C-H"	"softpc.new/base/cvidc/string_c.h"	"softpc.new"	"5708bd3d42e2aa3f21085e4e8e477184f7b069757dd690598a2b259cf117cf4e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/string_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-STRINT_C-H"	"softpc.new/base/cvidc/strint_c.h"	"softpc.new"	"554636db8bef72089516e17b9e4d4259c25095dd10f021adaab62690d6a6aa88"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/strint_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-STRSUB_C-H"	"softpc.new/base/cvidc/strsub_c.h"	"softpc.new"	"e5db3a9dc7997f4ac92a49845c34d3f5f1f9444d51e204daf3aa59a98131e88b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/strsub_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-STUB_C-H"	"softpc.new/base/cvidc/stub_c.h"	"softpc.new"	"f2fb630c8fb554e0aa7e42c231f971bad8d5d813b02fb346b722341763ce5421"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/stub_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SUB_C-H"	"softpc.new/base/cvidc/sub_c.h"	"softpc.new"	"0a7c443052ff007a112c6eeb894ef7bb8b36c8eeca268bde207f9236fd2ea1a6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sub_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-SUNHST_C-H"	"softpc.new/base/cvidc/sunhst_c.h"	"softpc.new"	"9d229f03011454c5b08835a3df36a88cb25c33b154b07191869c929e190161ac"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/sunhst_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-TASK_C-H"	"softpc.new/base/cvidc/task_c.h"	"softpc.new"	"6b68909ce0cae83346ad342d45d78181da5bc89b8fb81e2760a7590665a2d11b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/task_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-TEST_C-H"	"softpc.new/base/cvidc/test_c.h"	"softpc.new"	"2eee5d31833f95fbfae772124d899daddb3af370d550ed2cf5333825740b6917"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/test_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-TRACE_C-H"	"softpc.new/base/cvidc/trace_c.h"	"softpc.new"	"6fa3aac92e55d2cc6463086460835f86fb1bd87ad006880f1fa2081d2f462e57"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/trace_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-UNCHN_C-H"	"softpc.new/base/cvidc/unchn_c.h"	"softpc.new"	"2c5e37ab6d10f385120cefb2144301fabe8cb74f560ba8b0b140314ce9852cbb"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/unchn_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-UNIVER_C-H"	"softpc.new/base/cvidc/univer_c.h"	"softpc.new"	"95963b89f5b99a06fe1c3ea85a0916500bc582881ad5bf2db508f75bcb07638e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/univer_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-VGLFUNC-C"	"softpc.new/base/cvidc/vglfunc.c"	"softpc.new"	"22385f8a0f196c79b2f27b89ee33f7ae9d955304385d226522e2c06fa8726805"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/vglfunc.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-VGLOB-C"	"softpc.new/base/cvidc/vglob.c"	"softpc.new"	"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/vglob.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-VGLOB_C-H"	"softpc.new/base/cvidc/vglob_c.h"	"softpc.new"	"cc795d6480e57f9aaae793a88615d2242c91f1074481284106f1d919ff4df8a0"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/vglob_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-SOFTPC-NEW-BASE-CVIDC-XCHG_C-H"	"softpc.new/base/cvidc/xchg_c.h"	"softpc.new"	"0154055071207581f4178b5d7c69d217e14eac20acf686be6f49f75d7406c66d"	"opennt-mvdm-host"	"opennt-mvdm-host"	"softpc.new/base/cvidc/xchg_c.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
