"file_id"	"target_path"	"package_root"	"file_kind"	"selection"	"selected_source_path"	"selected_source_sha256"	"mirror_identity"	"composition_class"	"build_profile_state"	"divergence_or_exclusion_id"	"final_non_recovery_reason"	"evidence"
"MVDM-FILE-0831"	"softpc.new/base/inc/gfisflop.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gfisflop.h"	"43fc7ed066c97d1c0264e08b6bcb1b3a8445f000d5a2132dcc415ebf1b0c88c4"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0832"	"softpc.new/base/inc/gfitest.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gfitest.h"	"a6c81d867eeced198c856c04e95f5606b10281149d22e39a1c6d21083b0cd75a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0833"	"softpc.new/base/inc/gfx_upd.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gfx_upd.h"	"a8577d81b26da6831e8d5dd496e41ebd40a947c3d641c39c77304d509ba2be61"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0834"	"softpc.new/base/inc/gisp_sas.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gisp_sas.h"	"2413fd0f1b4a4d9cb0238a4c811d088d2d0d1b0c0eaa423956400bd8256558e3"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0835"	"softpc.new/base/inc/gispsvga.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gispsvga.h"	"27cf2b856a23d0fb84e1162959043377dade1414d063349acaf952cf741bf60e"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0836"	"softpc.new/base/inc/gmi.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gmi.h"	"828d5e4399c5cc396367373e96c4d6785ac0026f50467176f30a977afe01919a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0837"	"softpc.new/base/inc/gore.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gore.h"	"ef1880d39bc72f79dae1b4a14103e99765cfb78968304142388a83e0ab3049f2"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0838"	"softpc.new/base/inc/gvi.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\gvi.h"	"c4dfbf2bb2d6e8d79e9fd607f6ab50b149a5edb2768b25d2475002e2e9940716"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0839"	"softpc.new/base/inc/harness.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\harness.h"	"8f989d1fb417baf5a51a7eae1c1b0f810876bcded3af3ec801ec051f27ad7a77"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0840"	"softpc.new/base/inc/haw.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\haw.h"	"e1efd15347a661c2aa26c60c9d125ab6916e931af39faa7f5ef22ec9440a7c5c"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0841"	"softpc.new/base/inc/herc.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\herc.h"	"cbe8cf0aa83fd197e97485c9d102b936a20c50dea2bba1f2292ddd035a26769f"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0842"	"softpc.new/base/inc/hfx.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hfx.h"	"88f2ba15861dbb20e502b88b650c37aa3f5a569368665105b24c11e89b6bb758"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0843"	"softpc.new/base/inc/hg_cpu.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hg_cpu.h"	"81ae1604f915ac0d7ca8e0ad9a07b0ae280f7b0029edd2260c6cba142276b7a0"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0844"	"softpc.new/base/inc/hg_sas.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hg_sas.h"	"4198ab0c46fca85740de31d45161981a828ea41842f3928d5cf6cc85ac086bbd"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0845"	"softpc.new/base/inc/hg_stat.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hg_stat.h"	"b628d6dd29dbf4b1f039f0362922ade1dc1e4588c5271b95f45a7addd080e9ea"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0846"	"softpc.new/base/inc/host.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host.h"	"7777d03c1ab2be0f278941a5d0085847c209da5b7984e05fdbcb8aa2885a495b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0847"	"softpc.new/base/inc/host_cfg.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_cfg.h"	"b51660d37cc8249d10c74800eea996836c807e108ba627bbaf799078ae9098f6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0848"	"softpc.new/base/inc/host_com.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_com.h"	"d7085b215a923dc8df3a9dd44bdc3739d3035ac2fe8978f282b6a3cafd97b68b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0849"	"softpc.new/base/inc/host_fio.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_fio.h"	"28c33ad38e38f45a0b66268b8f4f90c6269f0a0fbf428c78063b6bee2e4af388"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0850"	"softpc.new/base/inc/host_gwi.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_gwi.h"	"aea6e4658c2880f6494b3ea7a2ec81f42f740aadc83e8563d8aa8a7a5433bb67"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0851"	"softpc.new/base/inc/host_hun.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_hun.h"	"b2ef5f35b0828ada5881db818e59d7578dfa080e2321aa98f0bb6f315aef3936"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0852"	"softpc.new/base/inc/host_lpt.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_lpt.h"	"8fdfe8fbd8e8dd4a9746a50851410a051f640365e3d59d9ed8024dfb397da820"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0853"	"softpc.new/base/inc/host_msw.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_msw.h"	"cf1ec4ebdc5ea03737bb97c8d0f5d82f52158e02927edb65e0e0eee5f9da4636"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0854"	"softpc.new/base/inc/host_nls.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_nls.h"	"59a01bea1d8b7960f22093a61b4e0b1554393406b339dd182ef5dff5b9e88bfc"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0855"	"softpc.new/base/inc/host_pth.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_pth.h"	"82a1cb3e1d14f3561f048a82967c5129048146778db3bc79881c28a95df98d95"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0856"	"softpc.new/base/inc/host_sas.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_sas.h"	"42f3e8b6a7ad9f4628ae35cd133b6747a19b840c0d3ead23d2d1567874c4e717"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0857"	"softpc.new/base/inc/host_sig.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_sig.h"	"c3090a8b6b8f9f270d8d4276b88c4b5157c928a38b27ec79cccef4186d6a108b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0858"	"softpc.new/base/inc/host_str.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_str.h"	"6f4937cffde44e3db9ccf0950fcd13b8a5bcf871cbaca778650853d746294e95"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0859"	"softpc.new/base/inc/host_uis.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\host_uis.h"	"929e79db4ec85a73286a04100c74415091bf7ce3f9ee890e374edeae47c103df"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0860"	"softpc.new/base/inc/hosthunt.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hosthunt.h"	"2af5ffe292725c250f8ce2df821b4c8b9996d89958f144dcacd8d405ca633fe2"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0861"	"softpc.new/base/inc/hunter.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hunter.h"	"92958f20ad0e03e8423eb190f0793813e02a752b1820e94aff01049573475edf"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0862"	"softpc.new/base/inc/hwvga.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\hwvga.h"	"5230bef1d6b5773f92fa6fe1f4c9d7b19e05c171be1491e9cab52016ab820b72"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0863"	"softpc.new/base/inc/ica.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ica.h"	"21109fa7e6b8d6a8ecfe8e733a16805829560e218be11e46e5a33dac28820316"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0864"	"softpc.new/base/inc/idetect.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\idetect.h"	"204aa44f2d86e2a38eccbfc0bfbcf838252b101b2b085992cc9fbf744d41b799"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0865"	"softpc.new/base/inc/ios.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ios.h"	"ae58169de7aa969000f7cf4374d3d850b55d352c3d4c6edcf52dec0e985620a4"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0866"	"softpc.new/base/inc/ipx.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ipx.h"	"617b31c65dc4aa4ba02947eafac27459710c04f609401a6af19c46cea1bb178c"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0867"	"softpc.new/base/inc/j_c_lang.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\j_c_lang.h"	"1c0727f420986a3cde9992af5cf3c4c7b084029f3a3a4c04ad7549e7b01235a4"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0868"	"softpc.new/base/inc/jcgensyn.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\jcgensyn.h"	"6f207de257898856faa00baf78e381b15303e3ff57900af0ca4f651015cdbe15"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0869"	"softpc.new/base/inc/jformate.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\jformate.h"	"a3fa4f16ff4f2e96f9f0d03cf69cf24e404ed3b428dda3a3f8466945a651ca5c"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0870"	"softpc.new/base/inc/keyba.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keyba.h"	"619a9be301eb3a4ca8632d2f2459413e8285c4796e3de35e20aba2488aa7a0b9"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0871"	"softpc.new/base/inc/keyboard.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keyboard.h"	"1fe1d02140170eef068a61e8feec7f2e6bafc2d235ca6d2b345f898827f8ad9e"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0872"	"softpc.new/base/inc/keycaps.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\keycaps.h"	"aeeafe559ee28ae484897740af13b51de2105e5b17a1d3bae78a01d7bb6514e2"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0873"	"softpc.new/base/inc/kybdmtx.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\kybdmtx.h"	"04a7c5cfcbc08fcaef296feb55edcf779d616ba7fd0ab8fc8110ed2442a03c37"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0874"	"softpc.new/base/inc/lm_attr.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_attr.h"	"f0daa6a32aff8415e2921b57012752535e40751ac1a88b1f371a82e1ad4763f6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0875"	"softpc.new/base/inc/lm_clien.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_clien.h"	"dcf42ddb359e55b9368c5d4e4b8f7a4ed075af40e26328b0434e3565406a8c6b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0876"	"softpc.new/base/inc/lm_code.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lm_code.h"	"981cee8585698990b8d7c69f3fd256a01219c2033fa81830c4b6887e33545f2f"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0877"	"softpc.new/base/inc/loader.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\loader.h"	"c195ab5835bc1f5fda5d84e4539c9adece36417ffc5663fb5b789f971eb6bae3"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0878"	"softpc.new/base/inc/lock.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lock.h"	"bfca88d9c901515a44ea12290d10da19bdbcfb66227cc497aaf78d93950a022d"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0879"	"softpc.new/base/inc/low_intp.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\low_intp.h"	"71f6bbc11d7020b985a36ae68419ec42f6779b897be564771de00ede350fb644"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0880"	"softpc.new/base/inc/lq2500.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\lq2500.h"	"42758f3a5e16744fac7a14a04fa60d4b77467d8d92d8c1ecaadfc3283b02eb5d"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0881"	"softpc.new/base/inc/m_errorp.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_errorp.h"	"ca61755977b972853bda02c4f659554e14efd7b7abab238f0b30e51dbd9b3d66"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0882"	"softpc.new/base/inc/m_fs.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_fs.h"	"b6206bbaab8b425286721c07e1c7082dfdc0e3ff103d7d753420bcb7ef2f398e"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0883"	"softpc.new/base/inc/m_keybdp.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_keybdp.h"	"b8d73e0606df03677d2b6ac550bb598e7022085df88ec43d81859b5a3f5f7672"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0884"	"softpc.new/base/inc/m_lpcmp.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\m_lpcmp.h"	"157ac9a370fc9c2e7586dbea939d39c6f0ca1ef32f91f1f2a26e441fa9fb4628"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0885"	"softpc.new/base/inc/make_dis.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\make_dis.h"	"aa42e79db75fcda7b0971580a86c095bf8aa49bf13e8ce6acad98f24ca9c4aa6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0886"	"softpc.new/base/inc/mark_ima.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mark_ima.h"	"9af24af31e9c5da70bb8c25fe0aca758815fa186c185282e754535839b6e80f8"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0887"	"softpc.new/base/inc/mda.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mda.h"	"751acb35ec7364ee370077bc909c6a4cf2d4472d18e3259e29f43c7665079a52"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0888"	"softpc.new/base/inc/mouse.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse.h"	"f63c726698057991eeff3b172c4b4bdd7e5948e00bffe15782c37293a21132ce"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0889"	"softpc.new/base/inc/mouse_io.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse_io.h"	"6387d3317faaa0ab35c3652abc52283601a996bcb0f3019234a2cdb246a6662a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0890"	"softpc.new/base/inc/mouse16b.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\mouse16b.h"	"ef535eea17068630110026351373b0e5514ae2464a92474633dbe8140318b250"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0891"	"softpc.new/base/inc/ms_windo.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ms_windo.h"	"f76510e61219069b0864434a6920a8639c4f7d2905d0ab9df22e0663ed27e52d"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0892"	"softpc.new/base/inc/msw_dbg.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_dbg.h"	"3726b678c5bd4e98484c423b685b178d28c074625ce1de934d946f07021848e7"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0893"	"softpc.new/base/inc/msw_keyb.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_keyb.h"	"e39f2af151f2f67f17610d2834254a3cf7063f51ed6faf3e90c25ef799847785"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0894"	"softpc.new/base/inc/msw_snd.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\msw_snd.h"	"3cb956d90427a1212e64c08bee246cf11c261545d5ac2d7f5764a8d7d27fb7dc"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0895"	"softpc.new/base/inc/novell.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\novell.h"	"4fb1d6008cbaea0c3b36985743ec00bbf0441fa3aeea1fbefb17c6a598a0bcbf"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0896"	"softpc.new/base/inc/ppi.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\ppi.h"	"7967ae65e76cb00e58f350e87cd115b6ed7a97c81ff96e3b528f9740d3378612"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0897"	"softpc.new/base/inc/printer.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\printer.h"	"c4c064dd442805e2942a799d8c90b46d6f26e4fbe5bba58799f53bbbebb42092"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0898"	"softpc.new/base/inc/profile.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\profile.h"	"67a8fc100d29da9b908f2fb4f8b437963bb64193732279a6c31751895e86d14d"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0899"	"softpc.new/base/inc/quick_ev.h"	"softpc.new"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\inc\quick_ev.h"	"c59fec315058b2cc03394d02d9c3756350357f7eb8cb48a541e56aae1b7939a2"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
