candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	prior_semantic_disposition	resolution_outcome	definition_ids	definition_source_identities	final_disposition	final_owner	resolution_basis
"MVDM-FIRST-CANDIDATE-001218"	"MVDM-ZERO-DEFINITION-001842"	"softpc.new/host/src/nt_ntfun.c"	"c2beca20761b59db5f8aede5f80e48d15ffd05cc0c81d1e0e5e017041ae01e63"	"581"	"FastCommGetLineControl"	"NtWaitForSingleObject"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/ntobapi.h:192"
"MVDM-FIRST-CANDIDATE-001219"	"MVDM-ZERO-DEFINITION-001843"	"softpc.new/host/src/nt_pif.c"	"4ae2c1d2c4a66dc63c9b2ddd673fcae067f2fbdab953dc8d96aecfcf03c262bc"	"75"	"GetPIFConfigFiles"	"ExpandEnvironmentStringsOem"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000010"	"base/mvdm/oemuni/process.c;nt/private/mvdm/oemuni/process.c:750@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"adapter-backed"	"mvdm-host (original MVDM mirror)"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-001220"	"MVDM-ZERO-DEFINITION-001847"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"130"	"host_reset"	"ResumeThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/mfc30/afxwin.h:3040;public/sdk/inc/mfc40/afxwin.h:3652;public/sdk/inc/mfc42/afxwin.h:3773;public/sdk/inc/winbase.h:2305;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3773;sdktools/jetadmin/inc/winbase.h:2013;sdktools/jetadmin/sdk/inc32/winbase.h:1829;sdktools/wap/base/baseapi.h:346"
"MVDM-FIRST-CANDIDATE-001221"	"MVDM-ZERO-DEFINITION-001848"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"211"	"host_applInit"	"strtoul"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/stdlib.h:641;base/crts/crtw32/h/tchar.h:541;base/crts/libw32/include/stdlib.h:440;base/crts/libw32/include/tchar.h:464;com/ole32/olethunk/ole16/inc/stdlib.h:198;com/ole32/olethunk/ole16/inc/tchar.h:301;com/oleaut32/typelib/ntstring.h:98;public/sdk/inc/crt/stdlib.h:440;public/sdk/inc/crt/tchar.h:464;sdktools/jetadmin/inc/stdlib.h:455;sdktools/jetadmin/inc/tchar.h:482;sdktools/vctools/contents/tchar.h:295;sdktools/wap/crtdll/crtapi.h:330"
"MVDM-FIRST-CANDIDATE-001222"	"MVDM-ZERO-DEFINITION-001848"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"227"	"host_applInit"	"strtoul"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/stdlib.h:641;base/crts/crtw32/h/tchar.h:541;base/crts/libw32/include/stdlib.h:440;base/crts/libw32/include/tchar.h:464;com/ole32/olethunk/ole16/inc/stdlib.h:198;com/ole32/olethunk/ole16/inc/tchar.h:301;com/oleaut32/typelib/ntstring.h:98;public/sdk/inc/crt/stdlib.h:440;public/sdk/inc/crt/tchar.h:464;sdktools/jetadmin/inc/stdlib.h:455;sdktools/jetadmin/inc/tchar.h:482;sdktools/vctools/contents/tchar.h:295;sdktools/wap/crtdll/crtapi.h:330"
"MVDM-FIRST-CANDIDATE-001223"	"MVDM-ZERO-DEFINITION-001848"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"235"	"host_applInit"	"ExitProcess"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:82;base/win32/inc/basemsg.h:273;ds/netapi/svcdlls/repl/common/replgbl.h:54;public/sdk/inc/ntdbg.h:208;public/sdk/inc/ntdbg.h:303;public/sdk/inc/ntdbg.h:345;public/sdk/inc/winbase.h:1863;public/sdk/inc/winbase.h:725;sdktools/jetadmin/inc/winbase.h:1612;sdktools/jetadmin/inc/winbase.h:684;sdktools/jetadmin/sdk/inc32/winbase.h:1512;sdktools/jetadmin/sdk/inc32/winbase.h:650;sdktools/ntsdsapi/inc/ntsdp.h:104;sdktools/ntslm/ntslm.h:110;sdktools/wap/base/baseapi.h:84"
"MVDM-FIRST-CANDIDATE-001224"	"MVDM-ZERO-DEFINITION-001848"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"243"	"host_applInit"	"ShowStartGlass"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/wow"	"historical WOW lifecycle/callback/display interface; retain the caller contract and recover it only through the named WOW adapter"
"MVDM-FIRST-CANDIDATE-001225"	"MVDM-ZERO-DEFINITION-001848"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"253"	"host_applInit"	"DuplicateHandle"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/secpkg.h:226;public/sdk/inc/winbase.h:2782;sdktools/jetadmin/inc/winbase.h:2413;sdktools/jetadmin/sdk/inc32/winbase.h:2202;sdktools/wap/base/baseapi.h:72;windows/core/ntcon/inc/conmsg.h:740"
"MVDM-FIRST-CANDIDATE-001226"	"MVDM-ZERO-DEFINITION-001850"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"330"	"host_terminate"	"ExitVDM"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000009"	"base/win32/client/vdm.c:731@3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"adapter-backed"	"admitted OpenNT package mirror pending component placement"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-001227"	"MVDM-ZERO-DEFINITION-001850"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"332"	"host_terminate"	"ExitVDM"	"not-yet-classified-by-preceding-external-audit"	"exact-original-definition"	"MVDM-FIRST-DEFINITION-000009"	"base/win32/client/vdm.c:731@3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"adapter-backed"	"admitted OpenNT package mirror pending component placement"	"exact C/C++ definition candidate(s) parsed from approved original OpenNT source; no runtime selection is made"
"MVDM-FIRST-CANDIDATE-001228"	"MVDM-ZERO-DEFINITION-001850"	"softpc.new/host/src/nt_reset.c"	"9aa8120237ffa104c87318ef39747a0e66c28bf56bfe9af03511bddf13f11b47"	"334"	"host_terminate"	"ExitProcess"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:82;base/win32/inc/basemsg.h:273;ds/netapi/svcdlls/repl/common/replgbl.h:54;public/sdk/inc/ntdbg.h:208;public/sdk/inc/ntdbg.h:303;public/sdk/inc/ntdbg.h:345;public/sdk/inc/winbase.h:1863;public/sdk/inc/winbase.h:725;sdktools/jetadmin/inc/winbase.h:1612;sdktools/jetadmin/inc/winbase.h:684;sdktools/jetadmin/sdk/inc32/winbase.h:1512;sdktools/jetadmin/sdk/inc32/winbase.h:650;sdktools/ntsdsapi/inc/ntsdp.h:104;sdktools/ntslm/ntslm.h:110;sdktools/wap/base/baseapi.h:84"
"MVDM-FIRST-CANDIDATE-001229"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"67"	"host_read_resource"	"host_find_file"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/softpc"	"historical SoftPC host interface; retain its original calling shape and translate only at the named SoftPC adapter"
"MVDM-FIRST-CANDIDATE-001230"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"76"	"host_read_resource"	"host_find_file"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/softpc"	"historical SoftPC host interface; retain its original calling shape and translate only at the named SoftPC adapter"
"MVDM-FIRST-CANDIDATE-001231"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"80"	"host_read_resource"	"_lseek"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/io.h:259;base/crts/crtw32/h/io.h:322;base/crts/crtw32/h/io.h:353;base/crts/libw32/include/io.h:185;base/crts/libw32/include/io.h:256;public/sdk/inc/crt/io.h:185;public/sdk/inc/crt/io.h:256;public/sdk/inc/diamondd.h:899;sdktools/jetadmin/inc/io.h:185;sdktools/jetadmin/inc/io.h:256;sdktools/wap/crtdll/crtapi.h:104;shell/lz/lib/translat.h:205;windows/diamond/chuck/fdi_int.h:707;windows/diamond/quantum/qdi.h:129;windows/diamond/quantum/qdi.h:171"
"MVDM-FIRST-CANDIDATE-001232"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"86"	"host_read_resource"	"_lseek"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/io.h:259;base/crts/crtw32/h/io.h:322;base/crts/crtw32/h/io.h:353;base/crts/libw32/include/io.h:185;base/crts/libw32/include/io.h:256;public/sdk/inc/crt/io.h:185;public/sdk/inc/crt/io.h:256;public/sdk/inc/diamondd.h:899;sdktools/jetadmin/inc/io.h:185;sdktools/jetadmin/inc/io.h:256;sdktools/wap/crtdll/crtapi.h:104;shell/lz/lib/translat.h:205;windows/diamond/chuck/fdi_int.h:707;windows/diamond/quantum/qdi.h:129;windows/diamond/quantum/qdi.h:171"
"MVDM-FIRST-CANDIDATE-001233"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"88"	"host_read_resource"	"_read"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/io.h:265;base/crts/crtw32/h/io.h:324;base/crts/crtw32/h/io.h:356;base/crts/libw32/include/io.h:191;base/crts/libw32/include/io.h:259;public/sdk/inc/crt/io.h:191;public/sdk/inc/crt/io.h:259;public/sdk/inc/diamondd.h:898;sdktools/jetadmin/inc/io.h:191;sdktools/jetadmin/inc/io.h:259;sdktools/slmnew/slm/proto.h:14;sdktools/wap/crtdll/crtapi.h:124;windows/diamond/chuck/fdi_int.h:706;windows/diamond/crc32.h:89;windows/diamond/quantum/qdi.h:128"
"MVDM-FIRST-CANDIDATE-001234"	"MVDM-ZERO-DEFINITION-001856"	"softpc.new/host/src/nt_rez.c"	"12a6486b8cf81e2469b1acd7f9e9d03cada6b4690fad03ea171941802f0945fc"	"89"	"host_read_resource"	"_close"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/crts/crtw32/h/io.h:245;base/crts/crtw32/h/io.h:321;base/crts/crtw32/h/io.h:345;base/crts/libw32/include/io.h:171;base/crts/libw32/include/io.h:248;public/sdk/inc/crt/io.h:171;public/sdk/inc/crt/io.h:248;public/sdk/inc/diamondd.h:899;sdktools/jetadmin/inc/io.h:171;sdktools/jetadmin/inc/io.h:248;sdktools/wap/crtdll/crtapi.h:29;windows/diamond/chuck/fdi_int.h:707;windows/diamond/crc32.h:105;windows/diamond/quantum/qdi.h:129;windows/diamond/quantum/qdi.h:175;windows/diamond/quantum/qdi.h:202"
"MVDM-FIRST-CANDIDATE-001235"	"MVDM-ZERO-DEFINITION-001860"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"757"	"nt_floppy_format"	"DeviceIoControl"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/flpyenbl.h:140;base/ntos/inc/flpyenbl.h:155;base/ntos/inc/io.h:2259;base/ntos/inc/ntsrv.h:16589;base/ntos/inc/video.h:236;base/ntos/io/iomgr/iomgr.h:1122;public/ddk/inc/ntddk.h:14414;public/halkit/inc/nthal.h:15123;public/ifskit/inc/ntifs.h:15630;public/internal/net/inc/tdiinfo.h:104;public/internal/net/inc/tdiinfo.h:109;public/internal/net/inc/tdiinfo.h:126;public/sdk/inc/winbase.h:2677;sdktools/jetadmin/inc/winbase.h:2348;sdktools/jetadmin/sdk/inc32/winbase.h:2137;sdktools/wap/base/baseapi.h:69;windows/core/ntgdi/displays/ati/driver.h:103"
"MVDM-FIRST-CANDIDATE-001236"	"MVDM-ZERO-DEFINITION-001868"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"964"	"nt_floppy_media_check"	"DeviceIoControl"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/flpyenbl.h:140;base/ntos/inc/flpyenbl.h:155;base/ntos/inc/io.h:2259;base/ntos/inc/ntsrv.h:16589;base/ntos/inc/video.h:236;base/ntos/io/iomgr/iomgr.h:1122;public/ddk/inc/ntddk.h:14414;public/halkit/inc/nthal.h:15123;public/ifskit/inc/ntifs.h:15630;public/internal/net/inc/tdiinfo.h:104;public/internal/net/inc/tdiinfo.h:109;public/internal/net/inc/tdiinfo.h:126;public/sdk/inc/winbase.h:2677;sdktools/jetadmin/inc/winbase.h:2348;sdktools/jetadmin/sdk/inc32/winbase.h:2137;sdktools/wap/base/baseapi.h:69;windows/core/ntgdi/displays/ati/driver.h:103"
"MVDM-FIRST-CANDIDATE-001237"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1498"	"fdc_read_write"	"guess_media_density"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001238"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1499"	"fdc_read_write"	"set_floppy_parms"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001239"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1526"	"fdc_read_write"	"dma_enquire"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001240"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1533"	"fdc_read_write"	"dos_compatible"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001241"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1543"	"fdc_read_write"	"dos_compatible"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001242"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1564"	"fdc_read_write"	"dos_offset"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001243"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1604"	"fdc_read_write"	"dma_request"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001244"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1651"	"fdc_read_write"	"dma_request"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001245"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1716"	"fdc_read_write"	"dma_enquire"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001246"	"MVDM-ZERO-DEFINITION-001870"	"softpc.new/host/src/nt_rflop.c"	"22c82627bf993ac4fd072ad1bb7d4f62000b60889e6955e83f5f676ac5bd7a29"	"1719"	"fdc_read_write"	"dma_request"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001247"	"MVDM-ZERO-DEFINITION-001874"	"softpc.new/host/src/nt_sec.c"	"2ba1facf8d0c0a00c71f78dfb1fc8e2d001b699e2659465044a94738b637c9bd"	"67"	"LoseRegenMemory"	"NtFreeVirtualMemory"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/ntsrv.h:20504;public/sdk/inc/ntmmapi.h:293"
"MVDM-FIRST-CANDIDATE-001248"	"MVDM-ZERO-DEFINITION-001875"	"softpc.new/host/src/nt_sec.c"	"2ba1facf8d0c0a00c71f78dfb1fc8e2d001b699e2659465044a94738b637c9bd"	"103"	"RegainRegenMemory"	"NtAllocateVirtualMemory"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/heap.h:155;base/ntos/inc/ntsrv.h:20492;public/sdk/inc/ntmmapi.h:281;public/sdk/inc/ntrtl.h:2795;public/sdk/inc/ntrtl.h:2844;public/sdk/inc/ntrtl.h:2894"
"MVDM-FIRST-CANDIDATE-001249"	"MVDM-ZERO-DEFINITION-001876"	"softpc.new/host/src/nt_sec.c"	"2ba1facf8d0c0a00c71f78dfb1fc8e2d001b699e2659465044a94738b637c9bd"	"153"	"GetROMsMapped"	"NtVdmControl"	"kernel-vdm-monitor-contract"	"declaration-only-hard-boundary"	""	""	"hard-boundary"	"adapter-mvdm-host-out/monitor + adapter-bochs"	"kernel VDM contract; translate to non-invasive monitor/Bochs mechanics or retain source-shaped unavailable result"
"MVDM-FIRST-CANDIDATE-001250"	"MVDM-ZERO-DEFINITION-001880"	"softpc.new/host/src/nt_sound.c"	"19e602c67a87241daf66e8613f4897d632acc7c6765f74c2b1eb09cf080e53f6"	"124"	"OpenBeepDevice"	"NtCreateFile"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/inc/io.h:2042;base/ntos/inc/ntsrv.h:16409;base/ntos/io/iomgr/iomgr.h:242;public/ddk/inc/ntdddfs.h:213;public/ddk/inc/ntddk.h:14324;public/ddk/inc/ntddk.h:3606;public/ddk/inc/ntddtcp.h:28;public/halkit/inc/nthal.h:15033;public/halkit/inc/nthal.h:4934;public/internal/net/inc/afd.h:77;public/internal/nls/inc/ntstatus.h:4236;public/sdk/inc/macfile.h:598;public/sdk/inc/macfile.h:599;public/sdk/inc/macfile.h:600;public/sdk/inc/macfile.h:640;public/sdk/inc/macfile.h:641;public/sdk/inc/macfile.h:642;public/sdk/inc/ntioapi.h:1080;public/sdk/inc/ntioapi.h:222;public/sdk/inc/ntioapi.h:243"
"MVDM-FIRST-CANDIDATE-001251"	"MVDM-ZERO-DEFINITION-001881"	"softpc.new/host/src/nt_sound.c"	"19e602c67a87241daf66e8613f4897d632acc7c6765f74c2b1eb09cf080e53f6"	"194"	"LazyBeep"	"NtDeviceIoControlFile"	"native-nt-or-loader-contract"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001252"	"MVDM-ZERO-DEFINITION-001885"	"softpc.new/host/src/nt_sound.c"	"19e602c67a87241daf66e8613f4897d632acc7c6765f74c2b1eb09cf080e53f6"	"311"	"PulsePpi"	"GetTickCount"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001253"	"MVDM-ZERO-DEFINITION-001886"	"softpc.new/host/src/nt_sound.c"	"19e602c67a87241daf66e8613f4897d632acc7c6765f74c2b1eb09cf080e53f6"	"398"	"PlayContinuousTone"	"GetTickCount"	"not-yet-classified-by-preceding-external-audit"	"caller-not-host-runtime-source-only"	""	""	"not-host-runtime"	"original package retained as source/contract evidence"	"caller file final disposition is not-host-runtime; its private outgoing call is source evidence, not a current host-runtime recovery dependency"
"MVDM-FIRST-CANDIDATE-001254"	"MVDM-ZERO-DEFINITION-001888"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"62"	"host_terminate"	"ExitVDM"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-001255"	"MVDM-ZERO-DEFINITION-001888"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"64"	"host_terminate"	"ExitVDM"	"not-yet-classified-by-preceding-external-audit"	"same-shaped-adapter-required"	""	""	"adapter-backed"	"adapter-mvdm-host-out/monitor"	"historical MVDM monitor/control interface; retain original spelling and ABI while the monitor adapter supplies the modern non-kernel boundary"
"MVDM-FIRST-CANDIDATE-001256"	"MVDM-ZERO-DEFINITION-001888"	"softpc.new/host/src/nt_term.c"	"ad5c8c0d28944ea163df5738ed03ca7e19415cca02884083ed69fa98667149be"	"66"	"host_terminate"	"ExitProcess"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntdll/dbgdllp.h:82;base/win32/inc/basemsg.h:273;ds/netapi/svcdlls/repl/common/replgbl.h:54;public/sdk/inc/ntdbg.h:208;public/sdk/inc/ntdbg.h:303;public/sdk/inc/ntdbg.h:345;public/sdk/inc/winbase.h:1863;public/sdk/inc/winbase.h:725;sdktools/jetadmin/inc/winbase.h:1612;sdktools/jetadmin/inc/winbase.h:684;sdktools/jetadmin/sdk/inc32/winbase.h:1512;sdktools/jetadmin/sdk/inc32/winbase.h:650;sdktools/ntsdsapi/inc/ntsdp.h:104;sdktools/ntslm/ntslm.h:110;sdktools/wap/base/baseapi.h:84"
"MVDM-FIRST-CANDIDATE-001257"	"MVDM-ZERO-DEFINITION-001890"	"softpc.new/host/src/nt_thred.c"	"776330ea072cfd005ea05968dc676634385d1c9f349bd71ba1667ecd3be68438"	"83"	"host_CreateThread"	"CreateThread"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/subsys/sm/server/smsrvp.h:388;base/win32/inc/basemsg.h:271;ds/netapi/svcdlls/rpl/dll/local.h:98;public/sdk/inc/mfc30/afxwin.h:3023;public/sdk/inc/mfc40/afxwin.h:3634;public/sdk/inc/mfc42/afxwin.h:3755;public/sdk/inc/ntdbg.h:205;public/sdk/inc/ntdbg.h:300;public/sdk/inc/ntdbg.h:342;public/sdk/inc/secpkg.h:230;public/sdk/inc/winbase.h:2011;public/sdk/inc/winbase.h:722;sdktools/jetadmin/inc/mfc/inc/afxwin.h:3755;sdktools/jetadmin/inc/winbase.h:1749;sdktools/jetadmin/inc/winbase.h:681;sdktools/jetadmin/sdk/inc32/winbase.h:1610;sdktools/jetadmin/sdk/inc32/winbase.h:647;sdktools/vctools/langapi/debugger/dbc.h:102;sdktools/vctools/langapi/debugger/osdebug4/dbc.h:57;sdktools/wap/base/baseapi.h:60"
