path	bytes	sha256	owner	purpose	retention_disposition	retirement_trigger
docs/etc/operations/m0-t310-s8-p4-ccpu-access-table-ledger.tsv	7084	012ff0295eda6c33b2181ac4936b619a3ffef1af4c72110fd7cc14e3b984d9fc	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-cvidc-generated-interface-ledger.tsv	182309	ab31ccb2aea47932461d7062942691584596c5aa34cae45202d4455a1b71fb11	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-gdp-generated-layout-inventory.tsv	84518	50cc2fe1a26297432196b2bf00382560c8f0b3e674680bb7cddf3fbbf21b6343	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-owner-contract-coverage-ledger.tsv	23878	40251cd8bafbdfc7c91e12eb4a2def08fd6320e3c34a60f3606e30bbf15ed39f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-compiler-warning-cluster-ledger.tsv	8869	cc5441fd3f901d42c568fb29f38d0b64385226a500038ba355f225a06c4de5df	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-compiler-warning-ledger.tsv	12717849	62ad064ad7bae4ceb0546d4fe41b03c223619fa08804edef71cb0e9b42fd6b24	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-contract-review-index.tsv	141720	c3bac12324c7053f44532f96f3c6c0da2130caf8acd5538b07dd2d95c1dd9d6e	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-static-abi-cluster-ledger.tsv	11193	1605b7cb92573e7fa68f88ca6d91a5801c51894bbcaaeb9c34b62a3ad029a7af	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-static-abi-inventory.tsv	686047	0abc737f2828f98252efdcd64950cc1f1e87610842f8b80e1ac3e539421419d2	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-warning-x86-x64-classification.tsv	8375012	8388133dc978c129098bb8fe82744ce66fc1d18a0afd672a3f98120c6bf62dfb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-whole-tree-warning-x86-x64-classification-worklist.tsv	401879	ad786e3a29f10629b2e93c4280bfc108d749a039672be8887a515eb00e7635fe	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t311-s1-mvdm-support-provenance.tsv	14532	b7e61ccc51d08bd981ad2143d4eb4936241b56046c0dc6b6475681e5ccbb9ee8	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t311-s2-mvdm-host-support-provenance.tsv	14415	af11ce89201d7eba785699709f7dd5a9777179764cf58c1ad2e55fe02d94cb49	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t312-s1-live-bochs-dependency-ledger.tsv	4041	b4fd686ac6dc4c12a9c25d567043cb7c138e23a14f5322deb0480f483dc56a27	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t325-s1-netapi-rap-physical-edge-ledger.tsv	6742	8876ebb32d594c33b721d62d5f89054acec4640eb6c2eb4394206a4498b26d8c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t332-s1-dpmi-source-abi-admission-ledger.tsv	5908	427dc8883647852c61549a7351f259433547d5aca2a9ae63a4e5c82958daf910	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t333-s1-redirector-source-abi-admission-ledger.tsv	6395	018e8f29e24479f96f716840291b9172fad9870f807f0855c4f0ff36d303330b	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t333-s2-redirector-external-form-disposition-ledger.tsv	4234	214efa7e3d0ffd0d04372a6ea6e9ce13a9ae22d87747d59e0f87e3e5901174b0	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t333-s5-redirector-network-assignment-disposition-ledger.tsv	4988	7e0fee2a00ed5ec60e9c3c57c9ff0885fb73a2a3a33c4f1268a62c8a043e0fdd	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t334-s1-netapi-rap-physical-edge-ledger.tsv	6193	d12a853b60537016c3754617a8b90cb2c87eb50bd8589d760eb13425a735c2ad	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t335-s1-wow-source-profile-ledger.tsv	118265	d2c58aaa09fef69ca97f414b445384fa8318c2aba64a286727ca44a8b50babe0	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t335-s2-wow-callback-frame-contract-ledger.tsv	5910	97b9216845d7c494e074a9c439331c2cc03dfae28b6b088873efcec9300b68f7	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t335-s3-p2-wow-pointer-access-family-ledger.tsv	2221	1bd8708f02c69db9f8169ccd35503d837d5ebfc991a970f1f8c119a4b6d3b6e3	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t335-s3-p5-wow-pointer-plane-source-usage-ledger.tsv	47286	9889915d3fe34e922a56bbb62e4b1a0bc40bdaf3b55f14d713966b19dbea7b9e	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t336-s1-post-cmdsetinfo-cohort-ledger.tsv	4604	d597008e35c3436d8d57c638de0d281f4326b708921586637a9561b4c069f8cd	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t336-s2-cpu40-recursive-vector-recovery-ledger.tsv	1395	6c4b73113c9fefa01048d018dcf35e06dc623eacdcb6042f03e5f706cd21a4fd	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t336-s3-fdc-int15-completion-cohort-ledger.tsv	2478	ee82405f2be10cf677cb92010d51e5953be127d49bdd265525f6e78cef145587	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t336-s4-post-vector-terminal-attribution-ledger.tsv	2293	55b425c17fb30d9eb11d92c14e13f43bad5893e71d8f179010b64814e145b28f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t337-s1-packaged-system-file-root-contract-ledger.tsv	2706	a295866e2a46ed3f3327aa4d22d1fce4b2df11fc000e40f54cba2ecc93a2aa39	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t338-s1-child-parent-return-precondition-ledger.tsv	2049	ff4495f645361b629a0f4e3eb7e14d9990856a78c980e7c91c47a572f51deac8	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t339-s1-guest-predecessor-contract-ledger.tsv	6129	576df2f05b0085daee89e29ca4a4cbf6114cd1ce3ec267db245acb9ebc003a9e	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t340-s1-resident-device-initialization-contract-ledger.tsv	7590	4307a4b0d0c6a0b86af340b05dfe82b7addf35383b683964b02409e0ead5bd4d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t340-s2-himem-softpc-xms-a20-int15-hma-contract-ledger.tsv	3704	c4e62b0492d8cab6c05a6c83beff6c9b5f5562801341b69c9a8d411f990f3736	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t341-s1-vdd-owner-contract-ledger.tsv	8348	4f85bb3b1eda5f34b32e05b0d1a400e2ca22b98c824b92b897190b0dd96e80cb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t342-s1-debugger-bde-fax-owner-contract-ledger.tsv	4060	a28521637759924ba4d4798d0932fcaf7ddc3acde19ad92775b399f7c49995bc	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t343-s1-broker-process-contract-ledger.tsv	3097	674f117374ba23d4951f924356ab11defc6b8bf5165057352531e918e7cd2d79	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t343-s2-basesrv-record-message-contract-ledger.tsv	10364	e46569ce5647c76198d34593bbd1a8918de1557fa0d9a14ec90636afff659a62	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t344-s1-state-owner-ledger.tsv	7338	49895d5c437f24b82db6aeb11925fc387b238a2e64895f47b144cd67964caed0	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t345-s1-dem-host-capability-mirror-binding-ledger.tsv	3761	9093f20c376b22eb0810439df878310889456419245b388ca0c58ece340fb5f5	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t345-s1-host-capability-owner-ledger.tsv	5479	ee56639f0850d7ebbbbd9b14e5064f69666f14cb7ecf78c695efe7a5ec7d6035	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t346-s1-graphics-presentation-owner-ledger.tsv	4776	db0ae996f487020b37d25b9bfc00c0d7b0e1c123692a8d7a52977e5cf8b75f8a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t348-s1-guest-artifact-matrix.tsv	594463	29f304ed164e89a6bd780f28009987c4ecc94504b4a9de7ab6f52ad72b7338f1	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t349-s1-mvdm-package-path-capacity-ledger.tsv	3409	0bd11c28b346bca63d8e03001303e9f9739b9f65697dac12b8638e6f571a3fd4	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t350-s1-post-cmdsetinfo-bootstrap-cohort-ledger.tsv	2564	b2a1a760c86390ddbdbb17f5eabdd373b4853931fab74440292ed2ccc5296c2a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t351-s1-command-ntdos-bootstrap-owner-ledger.tsv	4185	c0c4aaa0269a4c19a3bccf3e24b9cbf272c31e222cc5757755094d30b64f277f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t352-s1-post-cmdsetinfo-owner-ledger.tsv	4007	7a6f3d0798e40019ba0308d0ca3957da7e24e78144e2675472d059e6bec7b6f9	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t353-s1-post-cmdgetconfigsys-owner-ledger.tsv	4241	80f51e37ed55d58a091c7fcfd4eb65373335f31d9e1d7c4f44a4ec40568e1a3a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t353-s2-processconfig-continuation-ledger.tsv	3253	2e9854b5426af736076b4754ec4a23ba3262e23195150d86d0d66cb218f95cd8	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t354-s1-permanent-command-bootstrap-ledger.tsv	2271	6fc045eebf8c419e46f35b57680077c5668099be0a68c212ddfea1450a8a131f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t394-s1-adapter-ownership-ledger.tsv	7651	40bccc5c889a76b18ecd90d2a87041ad12d13896959d4af4c4f418877cf35362	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-build-profile-ledger.tsv	9906	d398cbc25da5aa521b012ada9429a303f0365e3095c5a165033c34261ca8b070	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-current-route-reversion-ledger.tsv	1735	d968bfb36dfb8459eb3dcf4a87473a5cb14ecfbb8634a726c4915f13739480b9	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-degree-audit-supersession-ledger.tsv	1391	52caba1bb9b6407a41aafadd229b523fda4a6eb586bbcf6e41fff5548ac56ef2	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-divergence-exclusion-ledger.tsv	1690	02a652eb50ffcc0da7a7f138b4650ea1962514cdfab5ce19f2d2c8438aa97d1d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-file-recovery-ledger.tsv	1518639	d95249afdae9196425eb38450a47daaa0afabddad4a5ca4c2b9d17040a9a90dc	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-disposition-ledger.tsv	5607103	cea428081edfdcf587921ecc46f6e92591e12155ad5cb870dbcae5c2da7818b0	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-function-candidate-ledger.tsv	1402429	cf1909b95972b50a438228b6c5f2ad2d87bb7dc4321c63d9d963f7d270fcf3a3	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-prior-second-reclassification-ledger.tsv	138	841a493fc5fd9a0ad1cb1deeab0735ebf7bedd43824bd82fea7a0c3d6550f109	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebased-boundary-ledger.tsv	3933824	f0bca3b531ff56b73614fa4597d2f5eecf6811e9d6ab5551de70dd9866ac68bc	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebased-global-source-map-ledger.tsv	2795957	e4345a40b54fe13d50a40a36f6fb174f7b8bb5764a6318d911256b77ba1b60cc	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-boundary-ledger.tsv	3366650	ce1421fd84b9afe19939da342828afc5740b1cc30f63588db324d5b32eac4ab5	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-caller-include-frontier-ledger.tsv	1693128	8da38e6ecb6dd1909ab08ade0b39aee2827eb0e9ce320cb05713c0e8f7285b48	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-call-resolution-ledger.tsv	45894145	96423d06709b856ff937f065dbc9fa6d68ff3db838ec956bc066392ad763aefb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-declaration-frontier-ledger.tsv	1592727	82aad629685b844d95b9cb75fdae4c3b9804409ff3c558f2eb44a35699173d3a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-declaration-shape-ledger.tsv	2549569	c8b5a587fe3fe99762da667925782d4cd4197bffd60db864097fc50091ab344d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-definition-candidate-crosswalk-ledger.tsv	200481	a686de255a343c63952cc544daf1e9b3dd9f482fe3b194b57d40b280e708961d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-definition-candidate-ledger.tsv	1108158	53ea8d16315d98e2f3e5cd5e33e3a5402f44949a62022fe39ce24875c4af312c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-full-mvdm-boundary-gate-ledger.tsv	4842542	0a85c2b6f0fc2ed8d08893ff243c9ac555fec5f57124dba8d342108c9b88eaad	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-full-mvdm-signature-gate-ledger.tsv	203414	27d77f1c7634591143eac1de2d3d64c72bd6ae406acbaa3231a5b4f213e0a0fb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-include-frontier-ledger.tsv	2490298	718e63ebb8c909b1fe59ae39a474c74b8c3d1997b81e3b11848001e01944d9db	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-mvdm-binding-gate-ledger.tsv	212282	e312da6d9d6429df7c6e165ba54b1d66202dffa2b30033c3034a6107af72ea76	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-mvdm-definition-form-candidate-ledger.tsv	25305	6dae95100db240edf1a9cac83b3fd92b3a6ea9d2cc8b9a0a64f74f6894f21501	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-mvdm-signature-gate-ledger.tsv	100157	b2a9af9dee6b1ff7c0d269a73631798d9294f04dedaf03d73eab2e5236d5c863	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-no-declaration-category-ledger.tsv	5429749	4274326d906ded6e56c9d80db8c541cee40196010d6e992f3c8383113b9b53e5	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-prior-definition-identity-ledger.tsv	119	ecab3b8aecc4d550410b9086b086dfe19a35c94db3c61f78e620c5cc7ce1351b	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-first-degree-rebaselined-worklist-ledger.tsv	4280350	951f07bc8ff1ff1b6ab0a9c5dbd6e1d4ff0c07e6f1696396ace74fafe3892ed5	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-call-implementation-ledger.tsv	996995	152325d0d1a41d9be54f1094bc69ee1956368b529c03e47f9d9ca881f5a3fad1	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-call-resolution-ledger.tsv	66	37f26a92864e26f58deaa669742ed2f7337d9599fa69abac1a77f7209d580ec7	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-candidate-ledger.tsv	1114907	48d7da2bcd680eb661663398bfaedd7a1e99522e5b114f430ffe445bdf50e636	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-canonical-interface-ledger.tsv	348899	99822c180bc55af5d72bdc9549d97842348f98028d60a4fe83bb34120d144ae4	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-canonical-resolution-ledger.tsv	487105	5edcf356a3b7ab34437b566e4f4e70d55020516be2b5492030fa127ff585e3cd	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-definition-ledger.tsv	61741	c1a176f7a3a5d6486abe7afa6097cd4e58aac3fb50e5dcc951eb6db2b556c69b	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-include-frontier-ledger.tsv	2455310	a3cd217a4665f1c4d05ecfde7003b212c07aa814053bcd6de49c91cd04f8fae1	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-original-definition-ledger.tsv	103770	1b94ea5e5c207d0c7047657c6f4d05d2b8ace289a8927add18b2683e8431d78f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/mvdm-host-first-degree-original-resolution-ledger.tsv	249482	76a134a0e84bad6843d1a635b7db5f728006dc7122881f82597a04c8b90b0f02	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
