candidate_id	caller_definition_id	caller_source_root	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	boundary
"MVDM-SECOND-CANDIDATE-000334"	"MVDM-FIRST-DEFINITION-000054"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"692"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000335"	"MVDM-FIRST-DEFINITION-000054"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"719"	"GetNextVDMCommand"	"CsrFreeCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000336"	"MVDM-FIRST-DEFINITION-000054"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"723"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000337"	"MVDM-FIRST-DEFINITION-000054"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"723"	"GetNextVDMCommand"	"GetExceptionCode"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000338"	"MVDM-FIRST-DEFINITION-000054"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"724"	"GetNextVDMCommand"	"CsrFreeCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000339"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"380"	"GetNextVDMCommand"	"CsrClientCallServer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000340"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"393"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000341"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"403"	"GetNextVDMCommand"	"NtCurrentPeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000342"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"405"	"GetNextVDMCommand"	"CsrClientCallServer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000343"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"417"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000344"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"427"	"GetNextVDMCommand"	"NtCurrentPeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000345"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"499"	"GetNextVDMCommand"	"CsrAllocateCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000346"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"501"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000347"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"506"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000348"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"517"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000349"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"527"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000350"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"538"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000351"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"548"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000352"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"556"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000353"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"562"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000354"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"570"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000355"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"578"	"GetNextVDMCommand"	"CsrAllocateMessagePointer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000356"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"586"	"GetNextVDMCommand"	"CsrClientCallServer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000357"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"596"	"GetNextVDMCommand"	"NtWaitForSingleObject"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000358"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"598"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000359"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"635"	"GetNextVDMCommand"	"CsrFreeCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000360"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"636"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000361"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"644"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000362"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"650"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000363"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"655"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000364"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"661"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000365"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"667"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000366"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"672"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000367"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"677"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000368"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"685"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000369"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"692"	"GetNextVDMCommand"	"RtlMoveMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000370"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"719"	"GetNextVDMCommand"	"CsrFreeCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000371"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"723"	"GetNextVDMCommand"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000372"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"723"	"GetNextVDMCommand"	"GetExceptionCode"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000373"	"MVDM-FIRST-DEFINITION-000055"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"724"	"GetNextVDMCommand"	"CsrFreeCaptureBuffer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000374"	"MVDM-FIRST-DEFINITION-000058"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2744"	"GetShellWindow"	"ConnectIfNecessary"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000375"	"MVDM-FIRST-DEFINITION-000058"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2746"	"GetShellWindow"	"GetClientInfo"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000376"	"MVDM-FIRST-DEFINITION-000058"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2750"	"GetShellWindow"	"HWq"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000377"	"MVDM-FIRST-DEFINITION-000059"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2744"	"GetShellWindow"	"ConnectIfNecessary"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000378"	"MVDM-FIRST-DEFINITION-000059"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2746"	"GetShellWindow"	"GetClientInfo"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000379"	"MVDM-FIRST-DEFINITION-000059"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2750"	"GetShellWindow"	"HWq"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000380"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2547"	"GetShortPathNameA"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000381"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2551"	"GetShortPathNameA"	"RtlInitAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000382"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2552"	"GetShortPathNameA"	"Basep8BitStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000383"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2557"	"GetShortPathNameA"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000384"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2561"	"GetShortPathNameA"	"RtlAllocateHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000385"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2561"	"GetShortPathNameA"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000386"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2565"	"GetShortPathNameA"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000387"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2584"	"GetShortPathNameA"	"BasepUnicodeStringTo8BitString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000388"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2589"	"GetShortPathNameA"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000389"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2599"	"GetShortPathNameA"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000390"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2600"	"GetShortPathNameA"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000391"	"MVDM-FIRST-DEFINITION-000060"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"2600"	"GetShortPathNameA"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000392"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2547"	"GetShortPathNameA"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000393"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2551"	"GetShortPathNameA"	"RtlInitAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000394"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2552"	"GetShortPathNameA"	"Basep8BitStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000395"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2557"	"GetShortPathNameA"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000396"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2561"	"GetShortPathNameA"	"RtlAllocateHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000397"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2561"	"GetShortPathNameA"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000398"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2565"	"GetShortPathNameA"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000399"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2584"	"GetShortPathNameA"	"BasepUnicodeStringTo8BitString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000400"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2589"	"GetShortPathNameA"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000401"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2599"	"GetShortPathNameA"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000402"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2600"	"GetShortPathNameA"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000403"	"MVDM-FIRST-DEFINITION-000061"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"2600"	"GetShortPathNameA"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
